policy,runid,outcome,survival_s,targets,pos_err_cm,yaw_err_deg,pelvis_speed_mps,head_speed_mps,s0_e_legs_upper_j,s0_e_legs_lower_j,s0_e_waist_j,s0_e_arms_upper_j,s0_e_arms_lower_j,s0_v_legs_upper_krads2,s0_v_legs_lower_krads2,s0_v_waist_krads2,s0_v_arms_upper_krads2,s0_v_arms_lower_krads2,s1_e_legs_upper_j,s1_e_legs_lower_j,s1_e_waist_j,s1_e_arms_upper_j,s1_e_arms_lower_j,s1_v_legs_upper_krads2,s1_v_legs_lower_krads2,s1_v_waist_krads2,s1_v_arms_upper_krads2,s1_v_arms_lower_krads2,s2_e_legs_upper_j,s2_e_legs_lower_j,s2_e_waist_j,s2_e_arms_upper_j,s2_e_arms_lower_j,s2_v_legs_upper_krads2,s2_v_legs_lower_krads2,s2_v_waist_krads2,s2_v_arms_upper_krads2,s2_v_arms_lower_krads2,s3_e_legs_upper_j,s3_e_legs_lower_j,s3_e_waist_j,s3_e_arms_upper_j,s3_e_arms_lower_j,s3_v_legs_upper_krads2,s3_v_legs_lower_krads2,s3_v_waist_krads2,s3_v_arms_upper_krads2,s3_v_arms_lower_krads2,s4_e_legs_upper_j,s4_e_legs_lower_j,s4_e_waist_j,s4_e_arms_upper_j,s4_e_arms_lower_j,s4_v_legs_upper_krads2,s4_v_legs_lower_krads2,s4_v_waist_krads2,s4_v_arms_upper_krads2,s4_v_arms_lower_krads2,s5_e_legs_upper_j,s5_e_legs_lower_j,s5_e_waist_j,s5_e_arms_upper_j,s5_e_arms_lower_j,s5_v_legs_upper_krads2,s5_v_legs_lower_krads2,s5_v_waist_krads2,s5_v_arms_upper_krads2,s5_v_arms_lower_krads2,s6_e_legs_upper_j,s6_e_legs_lower_j,s6_e_waist_j,s6_e_arms_upper_j,s6_e_arms_lower_j,s6_v_legs_upper_krads2,s6_v_legs_lower_krads2,s6_v_waist_krads2,s6_v_arms_upper_krads2,s6_v_arms_lower_krads2,s7_e_legs_upper_j,s7_e_legs_lower_j,s7_e_waist_j,s7_e_arms_upper_j,s7_e_arms_lower_j,s7_v_legs_upper_krads2,s7_v_legs_lower_krads2,s7_v_waist_krads2,s7_v_arms_upper_krads2,s7_v_arms_lower_krads2,s8_e_legs_upper_j,s8_e_legs_lower_j,s8_e_waist_j,s8_e_arms_upper_j,s8_e_arms_lower_j,s8_v_legs_upper_krads2,s8_v_legs_lower_krads2,s8_v_waist_krads2,s8_v_arms_upper_krads2,s8_v_arms_lower_krads2,s9_e_legs_upper_j,s9_e_legs_lower_j,s9_e_waist_j,s9_e_arms_upper_j,s9_e_arms_lower_j,s9_v_legs_upper_krads2,s9_v_legs_lower_krads2,s9_v_waist_krads2,s9_v_arms_upper_krads2,s9_v_arms_lower_krads2,s10_e_legs_upper_j,s10_e_legs_lower_j,s10_e_waist_j,s10_e_arms_upper_j,s10_e_arms_lower_j,s10_v_legs_upper_krads2,s10_v_legs_lower_krads2,s10_v_waist_krads2,s10_v_arms_upper_krads2,s10_v_arms_lower_krads2,s11_e_legs_upper_j,s11_e_legs_lower_j,s11_e_waist_j,s11_e_arms_upper_j,s11_e_arms_lower_j,s11_v_legs_upper_krads2,s11_v_legs_lower_krads2,s11_v_waist_krads2,s11_v_arms_upper_krads2,s11_v_arms_lower_krads2,s12_e_legs_upper_j,s12_e_legs_lower_j,s12_e_waist_j,s12_e_arms_upper_j,s12_e_arms_lower_j,s12_v_legs_upper_krads2,s12_v_legs_lower_krads2,s12_v_waist_krads2,s12_v_arms_upper_krads2,s12_v_arms_lower_krads2,s13_e_legs_upper_j,s13_e_legs_lower_j,s13_e_waist_j,s13_e_arms_upper_j,s13_e_arms_lower_j,s13_v_legs_upper_krads2,s13_v_legs_lower_krads2,s13_v_waist_krads2,s13_v_arms_upper_krads2,s13_v_arms_lower_krads2,s14_e_legs_upper_j,s14_e_legs_lower_j,s14_e_waist_j,s14_e_arms_upper_j,s14_e_arms_lower_j,s14_v_legs_upper_krads2,s14_v_legs_lower_krads2,s14_v_waist_krads2,s14_v_arms_upper_krads2,s14_v_arms_lower_krads2,s15_e_legs_upper_j,s15_e_legs_lower_j,s15_e_waist_j,s15_e_arms_upper_j,s15_e_arms_lower_j,s15_v_legs_upper_krads2,s15_v_legs_lower_krads2,s15_v_waist_krads2,s15_v_arms_upper_krads2,s15_v_arms_lower_krads2,s16_e_legs_upper_j,s16_e_legs_lower_j,s16_e_waist_j,s16_e_arms_upper_j,s16_e_arms_lower_j,s16_v_legs_upper_krads2,s16_v_legs_lower_krads2,s16_v_waist_krads2,s16_v_arms_upper_krads2,s16_v_arms_lower_krads2,s17_e_legs_upper_j,s17_e_legs_lower_j,s17_e_waist_j,s17_e_arms_upper_j,s17_e_arms_lower_j,s17_v_legs_upper_krads2,s17_v_legs_lower_krads2,s17_v_waist_krads2,s17_v_arms_upper_krads2,s17_v_arms_lower_krads2
decoupled_wbc_h070_p000,2560,complete,90,18,7.28302,3.28525,0.017083,0.0204562,265.414,42.6083,16.3461,64.0457,3.20462,31.5374,21.6123,5.94019,15.2661,3.85055,185.983,44.9585,11.8996,21.5224,2.03992,25.7573,20.5383,4.20387,7.04576,2.99826,77.0686,12.5994,6.43123,19.8628,1.44763,9.42207,7.66301,1.74675,6.13118,3.34961,414.839,69.9398,25.1786,16.9615,3.05394,41.9401,30.3124,7.73169,11.6534,5.41919,249.048,46.8532,10.9088,14.9574,2.66872,28.1075,17.6816,5.03373,7.73386,4.489,272.551,64.1343,14.3342,18.2458,1.42101,33.9411,29.4336,5.34747,8.00394,2.32177,117.212,17.4182,7.50598,16.3863,1.46291,18.648,11.5046,3.07285,4.79507,1.34839,252.076,45.5962,21.0081,82.1176,3.36906,34.2187,24.5073,6.04931,14.6768,4.62757,149.334,28.0809,9.13469,15.039,1.95892,16.3776,10.08,4.01093,5.45608,1.62543,182.321,81.0693,18.0972,28.6013,1.22757,29.0481,28.245,6.01562,10.9553,3.10586,178.333,46.8506,12.4323,22.7784,1.26837,22.0436,17.4836,4.50627,8.33252,3.27121,289.321,42.0108,15.9436,21.9427,1.10418,36.8532,25.2524,6.60653,8.83455,2.43788,128.468,25.5908,9.10889,20.3881,1.33751,19.1666,13.4693,3.75058,5.65009,1.69276,455.44,86.6136,24.1514,40.8112,7.36045,52.0878,36.1702,8.11928,12.5275,5.76068,236.926,34.5671,28.7543,34.3188,2.6884,33.3513,22.9076,6.21458,13.7521,6.63738,418.172,77.5474,24.7294,42.996,2.18076,48.2197,35.8324,8.70046,21.4767,6.01709,168.039,32.4132,31.6466,27.2617,5.80342,21.9915,14.5394,4.96503,12.4503,6.72759,420.068,105.036,32.1756,26.1437,1.87243,52.9314,42.2026,9.68947,14.0481,7.38097
decoupled_wbc_h070_p000,2561,complete,90,18,7.46952,3.29115,0.00872253,0.0115445,215.38,32.4093,7.45186,11.5079,1.50703,26.1954,19.1267,4.80263,8.26876,1.54399,218.301,46.4772,8.75466,17.4233,1.09335,26.2696,19.7726,4.37778,8.18091,1.33853,233.582,34.561,10.7553,23.7665,1.39247,31.7806,20.189,5.45358,11.9602,2.80016,88.8999,15.1087,4.87519,13.3424,1.67023,12.9445,7.86046,2.49389,4.38608,1.33858,203.222,51.1492,14.6434,55.4468,3.12493,28.506,22.9311,5.02759,12.9957,4.45213,129.366,22.0689,6.23746,16.898,1.07404,16.9003,14.3491,2.81578,4.16036,1.73283,254.016,39.5281,8.83397,11.8672,1.39458,33.1404,24.6736,5.54426,9.97361,2.51922,190.261,37.6513,10.7247,9.11218,0.694715,27.1942,18.6586,5.11209,8.01823,1.632,249.315,37.3723,10.2521,15.0873,0.989484,34.9426,23.7819,6.00332,9.22237,1.58722,261.988,53.2186,13.4517,19.2474,1.32195,31.7802,25.461,4.98546,8.14116,1.64851,183.277,28.9395,12.2654,62.9708,1.00323,22.039,17.6436,3.74887,10.2297,1.73189,306.887,62.6529,28.1756,28.9947,1.27679,36.8538,25.0919,7.27068,11.3896,2.01582,251.482,68.4149,20.7587,27.4895,1.11013,31.9476,25.0784,5.83617,9.67084,2.01801,306.221,42.4492,13.4718,26.469,1.41363,29.4988,20.8292,4.7489,9.25445,1.50968,872.833,229.391,49.2929,32.2353,0.770239,88.8072,75.725,15.179,21.8782,4.71792,336.771,70.506,34.3979,27.3787,1.64383,32.8721,28.8363,7.56412,11.3698,3.81833,179.479,33.5411,17.005,13.4359,2.72559,25.2601,15.4118,4.54853,7.55052,4.20521,153.79,30.403,11.0645,11.4262,1.25094,22.8948,16.4081,4.16035,6.01114,1.24743
decoupled_wbc_h070_p000,2562,complete,90,18,7.51005,3.62037,0.00446639,0.00632086,185.687,47.3526,9.94752,13.115,12.8862,24.4913,19.5864,4.47572,11.8661,5.39394,90.4511,22.2885,6.31781,26.7032,12.2052,12.8066,10.3093,2.70059,7.7819,5.51803,122.486,27.5246,10.9833,30.3127,4.28477,17.5107,12.8602,2.81389,7.14309,3.51505,311.566,77.5353,22.5742,16.2427,0.944969,37.9633,31.7277,6.34597,9.34037,3.57258,136.091,33.8716,10.5124,25.0546,1.55769,18.8288,14.6137,3.4702,9.00082,2.46216,333.885,80.9242,18.513,18.1933,1.31937,42.0084,36.5888,6.67382,8.76621,3.05839,162.619,34.2032,17.1478,15.858,1.49349,24.7868,18.8522,4.10659,6.53854,1.80972,271.706,82.3757,34.932,23.6028,0.753212,33.2228,28.1345,6.19579,12.5474,1.76112,211.612,34.3661,10.9632,15.3589,0.665997,26.8553,17.9276,4.02892,5.94423,1.84068,168.333,47.5837,10.7312,24.4144,1.00368,22.4461,16.8096,4.25963,8.14021,1.80755,227.756,37.9287,17.0906,86.4877,14.7612,32.7883,20.0103,6.35625,17.8977,7.51199,186.215,45.2469,20.1608,14.7224,1.30837,24.6597,21.5829,4.75665,8.52905,2.58062,532.498,135.023,26.2001,15.5201,1.35679,60.2434,47.787,10.1601,17.9643,3.73898,304.86,56.033,15.4635,14.4534,0.695915,38.1705,27.1426,6.10646,9.84125,2.41673,212.841,35.3014,13.7177,18.9837,1.27616,21.7297,14.7905,4.03363,6.18269,2.29082,633.45,158.815,67.2016,256.296,52.9457,71.965,57.2936,13.366,38.6184,12.2649,252.711,78.8398,17.5572,15.2522,1.52728,33.1408,28.8702,5.36956,9.05752,1.86226,241.571,51.8307,16.8526,15.9132,1.27647,29.4337,20.786,5.30243,6.6557,1.92475
decoupled_wbc_h070_p000,2563,fell,75.9,16,14.2901,7.71676,1.97289,2.09989,279.034,51.4572,12.2294,16.3842,1.19784,32.8706,26.3447,5.27051,10.5177,1.6978,106.936,18.1616,6.71853,30.1264,2.2681,15.9545,10.0051,2.9647,9.18912,2.00507,66.0976,20.5182,5.89897,49.4501,2.08078,9.18487,7.37552,2.2443,10.3755,3.27892,368.321,59.6528,15.3286,29.8946,0.901471,45.326,29.2733,7.99607,15.6844,2.56934,263.145,54.5469,15.6015,15.6782,1.72215,31.4252,24.6755,5.12777,11.0329,2.01378,267.782,52.0655,23.8972,18.8316,0.895572,31.3872,22.0588,5.83247,10.4546,1.68981,170.623,42.8723,6.5145,16.6033,1.75512,22.0882,18.9075,3.76276,8.67088,2.42503,227.009,48.2258,17.9655,77.6738,3.6466,28.4259,19.5781,5.04277,16.4555,4.91997,531.715,120.265,33.1259,131.77,5.37881,61.4764,48.6802,9.33076,26.0623,7.02526,168.311,43.3137,13.2118,24.2408,1.48199,20.1865,13.6475,4.78024,9.64114,3.09613,173.785,30.049,18.9033,24.1034,0.66386,21.6055,14.0332,3.72971,6.66689,1.93422,340.539,99.9,29.0589,34.6176,1.53214,38.3534,32.7551,6.46073,14.0203,3.08843,62.0813,15.2573,4.11667,19.5186,0.824871,9.24269,7.48044,1.48473,3.18186,0.671281,305.398,66.7214,16.2582,20.6316,1.38483,38.4596,28.6063,6.61713,10.2115,2.21665,209.916,70.7212,16.9559,20.4963,1.35864,30.9716,24.6655,5.9861,6.89127,1.69859,2037.49,170.091,274.453,190.888,49.8015,78.6941,29.4036,15.6745,27.2061,8.49882,,,,,,,,,,,,,,,,,,,,
decoupled_wbc_h070_p000,2564,complete,90,18,7.01785,4.58896,0.0101745,0.0120595,241.568,60.5852,12.9009,14.3447,2.1633,31.0839,26.7285,5.82441,8.95874,1.84873,149.576,33.6311,8.62599,11.09,1.40438,18.2011,13.4438,3.0039,5.07267,1.35732,105.276,22.1052,4.56335,10.1522,1.31289,15.9441,10.5937,2.80751,5.34368,1.867,247.228,39.8845,9.18281,15.5904,1.06277,37.5908,25.3177,5.4898,7.74204,2.93047,205.032,38.7576,10.909,18.0142,1.27041,25.5659,20.8113,3.79289,7.62596,1.53271,97.0516,19.6829,5.60465,19.1979,0.532696,11.7632,7.17546,2.2945,4.68996,0.873114,131.395,35.6059,9.62407,34.4649,0.878714,19.1953,15.9158,4.17073,10.0578,2.15083,406.868,63.4518,18.1826,16.5731,1.41039,29.4107,20.9535,6.33697,11.5139,6.05335,215.621,49.9805,12.5029,12.912,1.31875,29.7647,22.1053,4.25011,10.1781,3.31836,199.21,67.4851,21.2562,13.6273,1.48273,29.1167,25.4853,4.84938,9.02706,3.59889,129.79,34.4129,12.1153,15.8377,1.38314,18.649,12.3906,3.99238,5.95067,1.70516,47.5627,6.64569,6.20654,12.5052,1.41625,4.61572,3.90356,1.39856,3.45795,1.12747,256.252,60.0692,19.3215,18.197,0.892506,32.3345,25.4524,6.2241,9.71255,2.28925,187.316,36.7908,10.2063,10.5653,1.81824,28.7377,18.3839,3.83929,6.48855,3.68901,242.32,39.2056,19.8353,30.1359,1.39748,25.7127,15.5349,4.58484,7.52117,1.82835,232.208,45.0552,13.5013,17.6681,1.96336,31.2576,23.0649,4.59997,8.1412,2.16052,152.67,62.3822,12.587,8.09494,1.16694,20.6491,23.9969,4.8157,8.76599,2.68444,204.097,41.3864,12.3256,15.64,1.14392,25.8374,18.4578,4.76702,7.69305,1.86043
decoupled_wbc_h070_p000,2565,complete,90,18,8.5505,4.15587,0.00385034,0.0040627,198.619,55.1946,11.3652,12.6534,1.82751,28.2595,24.1403,5.9583,10.0217,1.76485,82.797,11.6911,4.97549,13.9191,1.98441,12.7519,7.58275,2.54146,5.6167,1.27138,149.464,21.3788,8.60888,30.2081,1.90517,20.7391,11.661,3.63349,9.12959,2.50207,329.115,65.8875,15.9846,20.094,1.60119,38.4412,27.9457,6.69699,12.9526,3.37078,212.658,58.0259,13.2486,13.8756,1.26435,27.9542,21.0177,5.09445,8.58349,1.47799,145.367,32.6029,10.6781,10.9741,1.1932,20.749,14.3068,3.76219,7.4807,1.66135,168.813,44.056,7.82708,16.0338,1.08792,19.8235,20.2955,3.87713,6.4826,1.39582,256.054,65.6608,14.1814,15.4755,1.80394,32.157,28.48,5.0827,10.7681,2.43004,333.469,78.4759,16.4154,20.2863,1.41434,37.9133,31.4213,6.25562,13.2194,2.27748,296.349,82.6334,19.8904,35.3633,148.391,38.0304,31.9876,6.3141,16.0577,8.05486,260.125,81.1276,21.8254,13.9549,1.15497,31.9005,28.723,5.51755,7.88338,2.39598,413.099,115.355,35.8028,53.3044,28.7617,49.6152,41.9773,8.52858,14.3595,9.33916,219.627,45.6452,17.7,11.1844,1.30582,27.37,19.4895,5.20888,7.40546,2.36445,206.435,72.6199,22.3783,71.0972,1.69908,31.4099,25.4525,5.32253,13.7994,3.18245,240.766,46.3172,13.424,18.6546,1.62846,26.4921,20.3685,4.68028,6.18516,2.51481,248.603,58.9675,24.4329,64.9105,4.32414,34.6363,28.7541,6.38641,15.6437,5.47858,550.328,188.896,33.9626,44.0143,1.23911,60.3871,57.3038,9.99245,22.2833,5.54594,215.122,48.8123,15.3923,22.1309,1.65236,29.1604,22.5479,5.01724,7.68117,2.48223
decoupled_wbc_h070_p000,2566,complete,90,18,7.81419,3.48857,0.0101088,0.0178652,275.483,56.8287,11.9267,9,1.77375,32.6358,25.889,5.69597,10.269,2.68401,83.5994,23.358,4.54057,10.6828,0.920806,11.467,7.9266,2.27005,3.459,0.973672,233.178,55.0739,13.4337,36.1604,3.5587,29.7469,27.6571,4.69712,14.4114,7.28922,162.928,29.2716,8.47784,20.0297,2.96699,20.218,13.7695,3.55763,8.75021,3.80522,278.022,62.8496,23.3202,34.7169,31.9327,32.9754,25.8857,6.31146,12.8906,8.05227,364.566,81.108,15.0151,26.5539,1.07082,44.315,34.5987,6.61258,12.0628,2.61758,462.16,155.751,27.1379,39.9834,0.952526,58.3675,50.7404,8.68629,14.6205,2.98535,341.488,66.1479,23.9436,81.8384,6.194,45.3127,34.7636,7.06226,22.235,7.56049,180.452,31.0929,13.9093,27.2084,0.858177,24.027,13.9351,4.5998,7.40615,1.876,73.3828,20.8804,37.7103,60.5856,48.6695,13.4876,9.99533,3.55504,11.5205,6.3787,234.885,85.085,36.5103,42.2287,22.6404,33.0318,29.5473,5.4894,17.5464,14.6337,269.307,61.9695,18.7095,15.8082,1.86787,32.8588,24.3689,5.81249,8.64786,3.80971,355.24,61.5214,13.8086,14.2276,1.40186,31.7774,26.5949,5.57277,11.2277,2.69912,208.189,36.3462,13.306,11.4065,1.78616,26.3799,18.6194,4.37505,6.57366,2.45895,207.245,39.3459,11.0948,15.8437,2.15289,27.0824,18.166,4.05452,7.58959,2.86264,428.613,74.0294,109.246,271.137,66.6988,44.2484,31.7169,11.6742,35.0935,17.7661,1498.64,327.122,221.91,84.2572,8.52373,91.9198,80.3899,20.0206,33.9384,15.5398,166.928,30.3058,10.2128,20.1954,4.39037,20.0907,15.9563,3.15214,5.56169,4.08158
decoupled_wbc_h070_p000,2567,fell,80.6,17,9.51578,10.5396,1.6554,2.2941,253.212,53.2785,14.6122,34.736,6.46926,31.0502,22.9875,6.26831,12.9163,4.83125,60.4999,10.5057,5.07674,18.1348,5.09757,8.717,6.74518,1.74381,4.08633,2.40689,98.7734,14.6972,18.922,54.3307,8.62654,14.3039,8.66216,2.92734,9.63867,8.2604,250.92,63.6814,13.8244,24.6458,1.11712,34.1769,28.1471,4.95382,9.81384,1.34787,118.77,21.051,5.6717,18.0141,1.12908,17.4259,13.3622,2.88262,5.78738,1.09644,121.312,22.8148,4.79001,20.3186,1.09019,13.3252,10.0793,2.12351,4.56652,0.876656,50.6051,17.2919,4.14078,11.9207,1.28183,7.83776,5.71713,1.57236,4.02834,0.889504,241.406,53.2585,10.5137,12.9463,0.798584,30.1176,24.2518,4.71133,9.86954,1.56246,84.1586,12.1029,6.23736,13.0572,1.00087,11.975,7.01768,1.94443,4.60518,0.879373,521.379,76.2134,22.9141,24.1664,1.47978,54.0454,36.3326,7.34965,15.426,2.37996,181.953,39.7861,10.4989,25.2162,1.59522,24.928,18.7211,3.60898,7.30378,1.64782,617.299,209.092,82.8855,52.8877,1.80277,64.4885,56.5286,13.2504,26.4497,5.57666,102.231,23.3296,6.47008,19.8925,1.04124,15.6297,10.735,3.43839,5.50791,1.29163,373.555,56.365,26.1485,34.8365,0.989189,35.9487,24.0122,6.23098,12.183,2.44751,193.474,53.9335,16.0657,25.6673,1.74706,27.3283,23.7307,4.61486,8.75509,1.52364,246.11,45.7561,38.2551,165.9,9.43303,25.4583,15.6117,6.05273,19.0412,4.97679,2081.92,147.615,223.502,79.245,89.8545,77.6995,32.9489,17.4913,27.5323,17.0362,,,,,,,,,,
decoupled_wbc_h070_p000,2568,complete,90,18,7.32918,4.54371,0.0246631,0.030039,148.051,34.1922,7.42371,23.237,1.51899,18.2382,17.2585,4.00665,9.17136,2.75924,214.067,36.8077,11.92,23.5555,1.3159,27.6049,16.8153,5.14139,10.2825,1.40125,142.634,27.6869,9.23822,25.5471,1.04547,19.5195,12.1571,3.66851,6.3299,1.22003,221.315,84.2223,20.3994,29.65,1.1569,32.6335,29.2864,5.65111,10.3825,2.07024,115.134,31.4536,14.3699,25.6552,2.14131,16.9584,10.5911,3.82067,9.4809,3.11613,171.392,39.2762,10.9386,21.3512,1.29167,24.3375,19.1213,3.4845,5.37777,1.66413,269.244,71.7413,20.7247,29.6704,1.47717,38.5458,32.6925,6.43586,10.4253,2.00173,160.683,33.0854,10.3485,17.1088,1.55336,18.1158,15.7105,3.2045,6.99933,1.58673,224.194,44.9514,8.06253,34.2132,2.28973,25.2766,20.0098,4.49956,11.7021,3.96613,247.024,45.5187,8.38555,11.7197,1.01505,28.1786,17.0768,4.60449,7.22636,2.42984,1770.11,171.182,114.885,37.1266,5.27915,95.9587,61.1167,17.8082,24.0052,12.1624,269.116,42.0848,14.5312,10.3699,0.957491,39.3004,27.454,6.34557,9.79014,2.43967,205.37,44.8022,9.00623,16.9051,1.18938,28.0465,22.8113,4.47878,7.99099,2.45663,405.81,63.1945,16.6306,32.3263,1.78768,45.3896,32.8464,7.54281,7.29014,4.29297,350.485,71.5318,12.4065,31.2601,3.25668,42.4372,32.9655,6.49051,8.647,4.45707,225.524,39.4489,9.44293,18.555,1.88893,23.7709,16.1109,4.62895,3.65398,3.67423,414.547,76.7599,20.0241,13.0174,2.16168,46.0475,33.0804,7.96264,2.42098,4.01261,356.988,62.5542,14.6086,13.4814,4.62811,35.9536,26.8695,6.18843,1.52012,3.37148
decoupled_wbc_h070_p000,2569,complete,90,18,10.0581,3.51041,0.0159388,0.0145696,147.694,34.6849,11.1035,28.0535,4.75493,17.0533,12.2816,3.60364,9.61548,5.86166,128.131,22.3401,5.21139,14.6408,1.95754,17.5451,12.7594,2.76479,3.56343,2.3599,218.321,34.579,8.77939,12.6382,1.46098,31.0109,18.7994,5.32909,9.69578,1.71074,192.013,29.9135,5.52021,12.2815,1.81676,23.2441,19.2115,3.5207,5.41858,1.8335,297.977,50.8503,12.3553,11.7896,1.12785,35.9699,25.4543,5.41033,11.1873,1.99358,243.456,60.7026,11.3752,14.408,1.43785,32.2752,27.1798,5.46134,11.5112,4.00244,94.2278,13.3053,3.43286,16.1159,3.1976,14.7261,9.02984,2.68422,2.84795,2.8038,377.982,78.7463,15.5273,23.4987,2.80486,44.0325,35.794,7.73674,6.99312,5.06779,52.0876,6.16205,4.32839,64.0327,2.33945,6.06941,3.54156,1.81455,7.99855,2.92669,183.866,31.5528,31.7152,196.503,14.1561,22.6876,17.6404,5.49084,18.8779,9.12189,255.125,38.7036,15.6382,34.129,4.21858,26.6055,19.412,5.20735,6.35632,5.11115,186.281,42.667,11.9829,19.8328,1.33136,23.2888,17.3587,4.90582,12.3402,3.79138,274.859,131.48,33.4474,92.1763,2.37725,40.0631,39.3802,7.73591,20.1451,5.4358,176.821,55.2489,19.792,14.7897,3.34869,26.1479,19.9207,6.18456,10.1392,3.50314,185.22,44.866,14.3798,44.4178,2.27264,24.5289,20.6757,4.35289,9.28842,3.0698,258.83,47.0783,17.2965,24.6621,1.50422,32.1095,20.3918,5.47455,7.44742,1.76423,253.586,74.631,18.0533,12.9138,1.95559,30.524,26.5617,5.10752,9.41598,2.36957,376.909,107.383,35.2656,111.557,15.9598,48.5314,40.7407,9.89145,27.0996,12.0832
