policy,runid,outcome,survival_s,targets,pos_err_cm,yaw_err_deg,pelvis_speed_mps,head_speed_mps,s0_e_legs_upper_j,s0_e_legs_lower_j,s0_e_waist_j,s0_e_arms_upper_j,s0_e_arms_lower_j,s0_v_legs_upper_krads2,s0_v_legs_lower_krads2,s0_v_waist_krads2,s0_v_arms_upper_krads2,s0_v_arms_lower_krads2,s0_steps,s0_touchdown_mps,s0_peak_grf_bw,s1_e_legs_upper_j,s1_e_legs_lower_j,s1_e_waist_j,s1_e_arms_upper_j,s1_e_arms_lower_j,s1_v_legs_upper_krads2,s1_v_legs_lower_krads2,s1_v_waist_krads2,s1_v_arms_upper_krads2,s1_v_arms_lower_krads2,s1_steps,s1_touchdown_mps,s1_peak_grf_bw,s2_e_legs_upper_j,s2_e_legs_lower_j,s2_e_waist_j,s2_e_arms_upper_j,s2_e_arms_lower_j,s2_v_legs_upper_krads2,s2_v_legs_lower_krads2,s2_v_waist_krads2,s2_v_arms_upper_krads2,s2_v_arms_lower_krads2,s2_steps,s2_touchdown_mps,s2_peak_grf_bw,s3_e_legs_upper_j,s3_e_legs_lower_j,s3_e_waist_j,s3_e_arms_upper_j,s3_e_arms_lower_j,s3_v_legs_upper_krads2,s3_v_legs_lower_krads2,s3_v_waist_krads2,s3_v_arms_upper_krads2,s3_v_arms_lower_krads2,s3_steps,s3_touchdown_mps,s3_peak_grf_bw,s4_e_legs_upper_j,s4_e_legs_lower_j,s4_e_waist_j,s4_e_arms_upper_j,s4_e_arms_lower_j,s4_v_legs_upper_krads2,s4_v_legs_lower_krads2,s4_v_waist_krads2,s4_v_arms_upper_krads2,s4_v_arms_lower_krads2,s4_steps,s4_touchdown_mps,s4_peak_grf_bw,s5_e_legs_upper_j,s5_e_legs_lower_j,s5_e_waist_j,s5_e_arms_upper_j,s5_e_arms_lower_j,s5_v_legs_upper_krads2,s5_v_legs_lower_krads2,s5_v_waist_krads2,s5_v_arms_upper_krads2,s5_v_arms_lower_krads2,s5_steps,s5_touchdown_mps,s5_peak_grf_bw,s6_e_legs_upper_j,s6_e_legs_lower_j,s6_e_waist_j,s6_e_arms_upper_j,s6_e_arms_lower_j,s6_v_legs_upper_krads2,s6_v_legs_lower_krads2,s6_v_waist_krads2,s6_v_arms_upper_krads2,s6_v_arms_lower_krads2,s6_steps,s6_touchdown_mps,s6_peak_grf_bw,s7_e_legs_upper_j,s7_e_legs_lower_j,s7_e_waist_j,s7_e_arms_upper_j,s7_e_arms_lower_j,s7_v_legs_upper_krads2,s7_v_legs_lower_krads2,s7_v_waist_krads2,s7_v_arms_upper_krads2,s7_v_arms_lower_krads2,s7_steps,s7_touchdown_mps,s7_peak_grf_bw,s8_e_legs_upper_j,s8_e_legs_lower_j,s8_e_waist_j,s8_e_arms_upper_j,s8_e_arms_lower_j,s8_v_legs_upper_krads2,s8_v_legs_lower_krads2,s8_v_waist_krads2,s8_v_arms_upper_krads2,s8_v_arms_lower_krads2,s8_steps,s8_touchdown_mps,s8_peak_grf_bw,s9_e_legs_upper_j,s9_e_legs_lower_j,s9_e_waist_j,s9_e_arms_upper_j,s9_e_arms_lower_j,s9_v_legs_upper_krads2,s9_v_legs_lower_krads2,s9_v_waist_krads2,s9_v_arms_upper_krads2,s9_v_arms_lower_krads2,s9_steps,s9_touchdown_mps,s9_peak_grf_bw,s10_e_legs_upper_j,s10_e_legs_lower_j,s10_e_waist_j,s10_e_arms_upper_j,s10_e_arms_lower_j,s10_v_legs_upper_krads2,s10_v_legs_lower_krads2,s10_v_waist_krads2,s10_v_arms_upper_krads2,s10_v_arms_lower_krads2,s10_steps,s10_touchdown_mps,s10_peak_grf_bw,s11_e_legs_upper_j,s11_e_legs_lower_j,s11_e_waist_j,s11_e_arms_upper_j,s11_e_arms_lower_j,s11_v_legs_upper_krads2,s11_v_legs_lower_krads2,s11_v_waist_krads2,s11_v_arms_upper_krads2,s11_v_arms_lower_krads2,s11_steps,s11_touchdown_mps,s11_peak_grf_bw,s12_e_legs_upper_j,s12_e_legs_lower_j,s12_e_waist_j,s12_e_arms_upper_j,s12_e_arms_lower_j,s12_v_legs_upper_krads2,s12_v_legs_lower_krads2,s12_v_waist_krads2,s12_v_arms_upper_krads2,s12_v_arms_lower_krads2,s12_steps,s12_touchdown_mps,s12_peak_grf_bw,s13_e_legs_upper_j,s13_e_legs_lower_j,s13_e_waist_j,s13_e_arms_upper_j,s13_e_arms_lower_j,s13_v_legs_upper_krads2,s13_v_legs_lower_krads2,s13_v_waist_krads2,s13_v_arms_upper_krads2,s13_v_arms_lower_krads2,s13_steps,s13_touchdown_mps,s13_peak_grf_bw,s14_e_legs_upper_j,s14_e_legs_lower_j,s14_e_waist_j,s14_e_arms_upper_j,s14_e_arms_lower_j,s14_v_legs_upper_krads2,s14_v_legs_lower_krads2,s14_v_waist_krads2,s14_v_arms_upper_krads2,s14_v_arms_lower_krads2,s14_steps,s14_touchdown_mps,s14_peak_grf_bw,s15_e_legs_upper_j,s15_e_legs_lower_j,s15_e_waist_j,s15_e_arms_upper_j,s15_e_arms_lower_j,s15_v_legs_upper_krads2,s15_v_legs_lower_krads2,s15_v_waist_krads2,s15_v_arms_upper_krads2,s15_v_arms_lower_krads2,s15_steps,s15_touchdown_mps,s15_peak_grf_bw,s16_e_legs_upper_j,s16_e_legs_lower_j,s16_e_waist_j,s16_e_arms_upper_j,s16_e_arms_lower_j,s16_v_legs_upper_krads2,s16_v_legs_lower_krads2,s16_v_waist_krads2,s16_v_arms_upper_krads2,s16_v_arms_lower_krads2,s16_steps,s16_touchdown_mps,s16_peak_grf_bw,s17_e_legs_upper_j,s17_e_legs_lower_j,s17_e_waist_j,s17_e_arms_upper_j,s17_e_arms_lower_j,s17_v_legs_upper_krads2,s17_v_legs_lower_krads2,s17_v_waist_krads2,s17_v_arms_upper_krads2,s17_v_arms_lower_krads2,s17_steps,s17_touchdown_mps,s17_peak_grf_bw
gr00t_wbc_h066_p012,4608,fell,50.72,11,13.0555,14.7858,2.67939,3.19171,275.689,37.2673,15.3842,12.8957,1.14895,22.0239,13.5187,3.26637,5.74702,1.84276,26,0.33208,0.690511,261.203,36.1341,17.2718,42.6397,3.97789,19.9295,10.6917,3.08074,8.44276,4.42057,18,0.474227,0.859067,373.657,42.4573,19.3909,34.7498,5.81985,25.9707,14.9003,3.58029,9.35127,5.34632,19,0.448496,1.08998,247.299,33.729,17.5014,19.4207,2.36386,18.123,12.6318,2.80663,5.46656,2.72346,14,0.492043,0.984373,176.516,14.8984,13.7835,20.9082,4.59319,15.4331,8.7073,2.41201,10.7645,7.64183,18,0.339925,0.827352,212.166,31.3436,19.0847,12.8452,1.54729,17.6536,11.2394,2.83394,5.91384,1.71965,11,0.538425,1.18886,305.007,25.0377,16.8452,11.5497,1.46457,21.7774,11.4453,2.91447,6.53546,1.44939,18,0.526343,0.861207,250.939,35.2497,9.6386,8.45084,1.3893,19.4022,12.2157,3.07242,5.42063,1.25184,13,0.441865,1.07463,365.696,58.3047,20.7576,65.932,1.95471,28.0811,15.316,3.74769,12.2355,3.63478,21,0.769484,0.955609,421.642,52.4186,17.2971,15.5032,1.67396,25.8893,17.7535,3.58571,4.88761,1.85465,16,0.551635,0.92862,1595.93,106.353,61.7848,7.91478,22.6812,49.2963,17.3426,6.86064,6.94902,4.71911,2,0.179249,1.30025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gr00t_wbc_h066_p012,4609,complete,90,18,13.9356,8.43894,0.136754,0.0931477,194.608,19.3749,15.8638,9.66383,1.34857,19.3598,12.4487,2.96852,7.46249,5.48416,20,0.386317,0.845055,140.926,17.9045,7.95359,14.5787,0.875595,8.88118,5.68356,1.56155,3.34544,0.763247,11,0.368635,0.882126,215.353,20.1577,16.1147,16.5275,2.272,20.4082,11.2327,3.11288,6.10193,1.39039,18,0.419221,0.963891,196.187,24.9502,13.4484,14.8363,3.32178,16.7216,8.64248,2.86063,6.52507,3.3374,14,0.459377,0.916096,255.15,26.704,14.1493,11.5931,1.7104,18.9547,9.74278,2.78744,5.91113,2.10929,22,0.24206,0.582762,228.288,30.4878,10.2528,8.71512,1.71856,16.421,7.9853,2.15205,3.51096,1.24618,12,0.631936,1.02135,265,83.2468,16.7358,62.5921,2.34927,22.0272,16.2045,4.19526,15.2649,5.29313,15,0.761453,1.05397,259.717,32.9653,10.9563,17.0959,1.35001,18.7004,9.99787,2.98367,4.14152,2.52906,11,0.650677,1.34561,295.275,42.6832,18.9659,28.389,13.2811,23.4922,13.9276,4.13631,11.3512,6.35574,21,0.470868,0.908723,268.548,28.3732,35.7484,28.9176,195.432,21.4127,12.7844,4.09158,9.59889,10.3061,20,0.444324,0.953063,245.57,27.3398,16.5752,10.4776,1.70305,15.944,9.3457,2.59789,3.044,1.82497,11,0.535496,1.11403,205.188,16.4345,16.5179,16.3892,1.16365,13.7141,6.83473,2.01229,4.49654,1.42013,9,0.498495,1.05934,284.921,32.1494,15.9299,23.4174,0.606354,21.086,11.0375,3.05902,4.72255,1.09782,12,0.605754,1.06586,444.527,41.0212,25.5854,19.7901,1.57959,26.3698,14.5607,4.34981,7.12622,2.29302,17,0.595261,1.19457,695.481,64.5011,36.0363,22.1507,1.14082,46.8752,23.3568,6.69184,10.0245,3.12048,33,0.334065,0.960221,444.948,68.8899,25.3402,38.1792,0.929779,28.3258,17.0622,4.67219,7.8783,1.93073,15,0.780236,1.54135,304.127,48.0787,27.7571,29.8082,0.752319,22.9132,13.6136,3.62222,5.8589,1.48288,13,0.685807,1.20307,461.186,56.1987,30.9218,26.0269,1.66386,28.6081,16.5928,4.09355,7.04992,1.20784,16,0.597248,1.06384
gr00t_wbc_h066_p012,4610,complete,90,18,14.6902,5.56623,0.0421995,0.0542836,140.447,15.4446,9.827,12.3377,1.23259,12.3061,8.31895,2.23794,5.77326,2.0145,7,0.356415,0.688051,124.134,9.6636,11.0241,33.7628,2.30294,11.0405,6.5541,2.06807,8.8876,3.93032,15,0.344447,0.70066,103.994,17.6635,5.98676,17.9227,1.96624,7.82002,4.41953,1.46633,5.20074,1.78351,5,0.431162,0.939373,202.913,14.9987,12.2436,12.4007,2.28321,17.6396,10.3433,2.47611,5.43558,1.08741,15,0.487136,0.938431,221.532,28.8507,8.62502,11.2865,1.21852,14.5088,7.89218,2.19873,5.38778,1.35266,7,0.735655,1.37838,73.6478,10.665,3.80155,12.733,1.75743,6.0699,3.78859,1.18298,2.66568,2.53431,4,0.582818,1.04027,422.838,62.622,23.5139,80.5814,1.96288,29.2082,16.8395,4.26263,14.2741,2.17306,20,0.629327,1.06292,282.02,42.2136,16.4934,28.2226,2.73327,19.5665,11.3707,3.16073,12.0056,4.42205,26,0.206972,0.687648,301.638,32.7361,20.192,23.5677,0.92975,21.1812,10.6638,3.50383,8.26941,1.10217,17,0.385343,1.08789,858.148,205.665,54.5313,195.524,38.432,57.4481,45.3841,9.60284,30.3935,10.8555,22,0.785678,1.24875,1041.9,98.8465,51.4953,58.75,1.28699,60.4198,29.6618,8.93478,17.5622,2.51288,17,0.776437,1.52935,405.308,37.3407,20.4473,22.7086,1.02702,28.561,14.097,3.9927,8.60283,2.01729,14,0.593531,1.21776,387.861,43.1378,25.3951,25.9876,1.37797,25.9456,12.1834,3.84972,7.15105,1.17302,18,0.486217,1.19816,1027.33,90.5468,43.1235,34.7044,1.00684,58.5909,30.4261,8.07095,13.4382,1.78804,22,0.611029,1.45161,236.548,35.0388,14.0616,18.6856,1.42128,18.5375,12.2251,3.09718,5.9088,0.988918,15,0.414383,0.888209,354.236,88.4299,21.2693,15.4983,1.37855,21.9766,16.5354,3.78832,8.0818,4.31567,13,0.727085,1.16544,379.102,81.2262,28.2903,12.381,1.82976,28.0153,17.8741,4.28253,7.48883,3.32741,18,0.755271,1.04432,550.899,125.05,25.8238,16.8149,2.74598,34.2777,24.8605,4.95493,8.59211,5.54997,13,0.785674,1.57205
gr00t_wbc_h066_p012,4611,complete,90,18,13.4906,6.19289,0.0242485,0.0359267,293.579,33.9665,12.9161,17.0173,1.22123,20.6097,12.499,3.22075,6.00827,1.76506,30,0.210822,0.561188,248.564,23.4871,12.5799,17.8597,1.58064,17.7767,9.51172,2.50007,5.01822,1.12555,9,0.658945,1.19205,218.666,32.2423,12.5276,16.5999,1.76505,17.1062,9.17709,2.8582,5.02646,1.48215,10,0.555633,1.25744,257.914,29.5267,16.2404,40.8653,2.28033,20.2833,10.9857,3.0138,8.01379,1.77369,14,0.583736,1.06052,209.74,21.5265,14.3938,20.0796,1.06759,16.7384,11.0838,2.55176,3.70561,1.11017,16,0.416937,0.951771,431.751,58.4537,40.8558,171.213,1.69825,27.9673,16.4199,4.15,11.4584,2.32155,12,0.650113,1.53121,271.131,38.7492,20.4784,23.8788,1.75636,19.9861,12.723,3.26907,4.88018,1.18155,17,0.557884,1.03364,376.003,62.5005,41.7475,125.203,3.91535,23.7308,15.0199,4.73211,14.9977,4.89977,16,0.581861,1.13665,261.982,30.6631,18.9406,22.0469,1.90199,17.9577,12.1107,2.74469,3.55094,1.13956,10,0.683031,1.07609,397.262,39.3318,20.8327,21.0663,1.83043,22.2288,12.8497,3.18406,5.36614,1.18832,22,0.263403,0.705215,131.628,22.0687,9.98946,17.5055,2.35348,8.36236,6.04324,1.48351,2.40426,1.04708,8,0.496613,0.933927,107.854,13.2774,6.17796,15.8724,1.29169,9.91747,4.90138,1.30973,2.64537,0.835121,6,0.0688985,0.8589,195.931,27.7874,20.1726,217.227,111.721,14.4488,8.54334,3.22204,21.4366,13.2439,8,0.533979,1.01,142.971,16.291,9.08864,15.8969,2.00136,9.90391,4.36934,1.41869,3.95709,1.98272,5,0.794275,0.823867,183.246,25.5894,26.9868,48.9386,2.7112,12.6054,5.95383,2.66993,11.1144,3.87927,5,0.583965,1.33189,420.864,42.8126,19.2419,19.7818,1.08936,23.6189,13.7143,3.77432,4.94699,1.07629,15,0.501659,1.13843,215.292,14.6094,14.5306,12.2155,1.70479,12.3068,5.98536,2.2746,3.80053,1.12955,8,0.445504,1.01244,297.622,47.1977,34.9437,235.078,139.633,22.3484,13.3239,4.56012,21.4305,13.9771,14,0.492681,0.99736
gr00t_wbc_h066_p012,4612,fell,86.04,18,30.4039,8.81436,2.05087,3.13391,144.464,28.9418,7.44266,14.298,2.93939,12.0845,6.50682,2.1045,4.72582,3.41914,9,0.467618,0.716456,197.38,27.373,10.9903,38.8122,4.4147,13.854,7.03139,2.47212,8.06712,4.27169,11,0.592823,1.20282,231.698,29.1889,12.6727,19.9853,6.08955,18.7108,10.7896,2.73541,7.29992,4.80664,33,0.207157,0.498846,177.208,17.8395,5.45336,13.224,9.67556,13.3613,8.53306,1.97311,2.71474,5.4254,23,0.137903,0.442343,292.67,37.138,12.2681,14.68,11.8067,21.3796,13.1635,2.84655,2.77219,6.55293,17,0.640255,1.00346,322.037,42.2207,13.4583,9.23077,1.75858,27.4067,15.8173,4.00938,2.32995,2.51751,23,0.427391,0.910219,281.048,24.9191,11.1997,6.31318,1.44042,19.2498,8.34286,2.65512,2.18874,2.49722,11,0.583413,0.951205,385.648,67.207,27.382,21.6017,5.10066,25.2418,16.5499,4.2241,6.02821,4.93065,15,0.582968,1.31482,198.901,25.5533,16.9326,24.4422,5.29142,18.2581,8.86673,2.7594,5.41124,3.69022,19,0.483695,0.941261,289.677,31.7919,21.4215,21.8446,3.59637,21.6351,11.8807,3.79553,9.53341,4.31924,18,0.578152,1.01609,252.257,29.2711,24.585,97.4153,27.436,20.3531,11.1145,3.58407,11.9946,5.70334,19,0.398844,0.98014,649.12,112.583,51.3939,203.713,41.217,45.3054,32.6331,6.05933,20.3953,13.8429,17,0.578218,1.29611,805.52,52.6681,36.152,30.4311,6.56545,36.7912,19.9355,5.68991,8.51749,4.40098,18,0.496827,1.19197,244.366,80.7854,19.4929,26.151,1.03271,16.4398,11.5056,2.65964,4.98763,0.954344,9,0.611999,1.13902,337.924,85.5385,27.6932,18.8617,1.24077,24.0628,17.507,4.01029,5.48385,1.13472,20,0.490535,0.902824,950.752,147.186,92.8788,39.196,1.38574,52.2439,29.743,7.80326,9.52792,1.98963,16,0.730464,1.36324,674.777,101.843,65.6143,29.2903,1.40543,39.435,20.8393,6.24539,6.37905,1.65195,20,0.399169,0.972101,2885.26,93.9788,208.235,226.538,295.331,79.4974,28.4974,13.5098,31.6082,16.0802,3,0.245066,0.658447
gr00t_wbc_h066_p012,4613,fell,66.04,14,23.0526,16.3577,1.60131,3.23087,213.132,27.5974,11.2036,16.7955,1.63968,14.4916,8.09328,2.52191,4.2121,0.975594,14,0.453398,0.790646,131.032,11.9848,15.3007,25.2329,1.02803,10.486,6.31556,1.75484,2.95735,0.924145,20,0.157716,0.763631,276.133,69.7575,18.0735,23.8015,1.18074,17.1064,12.376,2.84458,5.56727,1.74003,13,0.695848,0.963749,168.261,24.2997,15.0214,44.1521,1.43428,13.8331,8.20311,2.54479,5.19449,1.58514,10,0.615234,1.29007,459.927,133.891,29.2016,34.0294,1.29157,35.903,26.7196,5.71413,8.95491,1.86741,26,0.635843,0.974128,280.061,37.3044,20.0742,30.4225,0.814002,21.0381,11.5089,3.24238,4.99643,1.07888,16,0.514367,1.12106,285.894,26.6089,33.1724,28.9094,1.90386,19.9987,10.5656,3.39592,6.92746,4.06367,18,0.36293,0.986776,362.1,43.5402,19.3749,33.8084,4.16733,26.0056,14.5693,4.54384,11.7036,7.61161,21,0.425959,1.04168,257.186,36.6297,21.9765,28.3402,1.36781,21.6299,12.2525,3.37016,5.59484,1.71528,18,0.443812,0.972456,932.554,118.07,40.5877,33.1825,1.25583,52.1411,27.2654,7.10654,10.4884,2.06093,22,0.455261,1.71709,1073.93,163.879,67.1715,31.0808,0.818201,55.9899,38.7443,7.67661,10.2222,1.62756,17,0.679082,1.53401,165.371,23.5715,20.0081,37.6118,1.0273,9.73813,5.99272,1.77336,6.26345,1.72743,12,0.326586,0.783639,221.633,53.7402,17.8654,62.27,2.58482,15.5401,11.882,2.94375,12.1925,3.28747,10,0.748671,1.051,2732.76,87.9382,111.829,21.883,4.87969,75.4106,28.3931,11.2257,12.5699,7.16434,4,0.854532,1.88161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gr00t_wbc_h066_p012,4614,complete,90,18,11.7828,7.84442,0.493671,0.526087,181.805,41.3913,9.08114,21.365,1.82629,15.1483,9.64872,2.4658,7.63051,3.3845,13,0.463461,0.616238,154.985,11.8587,14.9142,15.1545,2.71708,15.3462,8.236,2.55147,5.39538,4.25575,14,0.421881,0.938136,209.051,34.2157,14.8799,17.908,2.65466,16.7402,10.3535,2.78995,7.70723,5.15936,14,0.464035,0.983791,284.862,29.3222,11.299,11.7631,1.45163,19.5798,10.902,2.8905,4.96246,2.81791,14,0.516444,0.969701,201.728,22.8808,14.811,18.1401,2.05783,17.2044,8.97111,2.69396,6.2894,2.91318,16,0.439376,0.917621,94.2461,25.53,4.75776,16.0704,1.7679,7.38138,3.95792,1.39148,5.38514,4.14198,6,0.491736,0.985768,303.547,42.7929,13.5093,16.3756,1.8062,20.156,11.5521,3.01012,5.66118,2.37838,8,0.779209,1.1953,393.624,46.2758,14.6589,17.6328,1.83636,24.2549,12.262,3.44164,5.64354,3.56724,15,0.566171,1.33499,211.722,28.7289,8.60778,17.2494,2.55945,14.544,8.15415,2.10414,4.55657,3.95146,9,0.668747,1.10789,417.844,60.8657,25.9361,17.1356,3.69118,34.4728,19.4707,5.13515,4.00824,3.63261,25,0.456766,0.900153,274.272,37.3019,12.3908,53.8522,3.73742,19.4266,12.4813,3.00942,7.37823,4.06542,14,0.75152,1.11925,208.675,22.8772,14.0747,56.8567,2.28299,18.0352,9.29234,3.09342,11.7761,4.24314,16,0.448867,0.955759,244.087,31.7102,12.8235,21.3188,1.00957,15.1813,9.41704,2.41013,4.25835,0.8445,17,0.379506,0.877482,265.135,36.0276,11.782,13.1048,1.82394,19.4725,11.6002,3.069,5.4283,1.2528,11,0.628725,1.38759,232.472,35.4341,12.2986,11.933,1.31763,17.6658,9.99875,2.51152,3.86139,1.17726,13,0.637341,1.05028,444.783,42.0929,22.2742,21.198,3.51242,32.4915,18.5982,4.93955,12.6677,6.53308,15,0.677077,1.20281,302.03,25.0265,31.7821,51.2696,2.35074,18.5296,10.7508,3.34799,11.595,3.64973,10,0.345461,0.955742,482.518,54.7329,30.4206,18.5183,1.27946,35.3725,17.0548,4.90734,6.91989,1.77153,26,0.406006,0.961643
gr00t_wbc_h066_p012,4615,complete,90,18,13.4344,4.89141,0.0566574,0.0281296,106.655,15.7114,5.77443,10.8549,1.54253,9.8061,4.76248,1.65787,2.88844,0.874139,8,0.404497,0.683612,187.866,13.9501,12.4672,19.6844,1.57722,17.1179,9.08108,2.73002,4.83298,1.05101,17,0.427657,0.924123,220.468,36.7511,16.9056,36.8949,1.58299,15.9729,10.1988,2.59979,8.18781,1.8745,14,0.455752,0.914468,255.986,25.0385,15.9444,17.5408,1.50793,20.7328,9.97239,3.24959,6.05006,1.21071,19,0.398178,0.955445,155.347,13.1502,12.1098,23.3393,0.921383,11.4877,7.84411,2.06227,3.97766,0.849812,18,0.181403,0.588857,182.338,25.2561,14.5087,22.5489,0.93072,12.289,7.34713,2.17647,4.37365,0.966719,10,0.405753,0.901703,397.205,65.3518,31.4093,66.3233,9.60738,24.4552,14.1274,3.69401,12.0805,4.18641,15,0.702179,1.2108,235.614,45.7137,19.3588,21.8132,2.3624,19.8457,12.3936,3.2348,6.48082,2.58464,24,0.396036,0.775408,351.775,55.1203,27.2935,27.5042,1.96636,24.7215,15.3965,3.98073,10.5546,4.59171,14,0.491185,1.11202,445.099,68.2812,33.8197,33.4406,2.88643,32.6264,17.1463,5.46518,11.5256,5.47958,17,0.472363,1.19273,358.458,64.876,22.9493,25.4614,1.74459,25.6815,16.6066,4.2547,7.65079,1.92496,15,0.691741,1.22546,195.888,43.3226,13.9633,10.6188,1.51386,12.6972,8.28266,2.26846,4.1892,1.69953,10,0.694948,1.0495,317.896,36.0407,24.3009,26.9882,2.65419,20.6279,11.6463,3.36804,7.5952,4.25558,16,0.452658,1.07235,136.49,16.0877,14.8226,10.3153,1.36448,10.3777,6.008,2.04727,4.24539,2.30303,14,0.259214,0.684742,440.919,55.0182,22.6693,18.3676,2.46598,30.3772,16.7452,4.71093,9.63836,4.10444,27,0.380416,0.834226,325.097,23.6937,16.5241,14.7054,1.33889,21.3952,11.6536,3.07078,6.67257,3.29872,12,0.528132,1.0647,353.587,36.4645,25.6744,77.9057,17.7063,26.5203,13.8326,4.35254,15.6876,9.89127,14,0.608744,1.31889,254.27,30.9069,22.275,35.1751,1.76092,19.2795,11.5398,3.22334,5.9427,2.4579,14,0.527441,1.07948
gr00t_wbc_h066_p012,4616,fell,80.96,17,23.6339,15.2173,2.87158,2.86991,216.769,36.6402,9.77283,6.92461,1.80976,15.6334,10.9208,2.4515,4.47792,2.84799,15,0.452826,0.859728,262.039,25.6358,12.6616,15.2133,2.38193,19.8671,12.2903,2.97278,3.01741,3.30847,23,0.259679,0.642859,186.9,38.0608,11.5126,18.7753,4.58038,13.1676,9.20645,2.32945,4.42602,2.53348,11,0.576511,1.01072,250.342,29.2168,19.3393,42.0729,1.45481,20.4912,11.6671,3.39895,9.46125,3.32109,19,0.365819,0.981795,250.627,28.3575,26.0458,40.5782,3.25589,17.801,9.51301,3.23897,10.3222,3.76007,11,0.614339,1.20872,267.456,20.0914,12.8563,17.7484,1.30564,14.6405,8.17364,1.96158,4.44713,0.912751,5,0.530891,1.23715,219.033,22.5724,13.5783,22.398,1.78245,20.3952,10.1108,3.26704,9.34791,1.6245,18,0.424537,0.986396,238.855,44.9273,9.06664,15.9785,0.866163,13.7463,7.86841,2.14956,4.30032,0.883404,6,0.713565,1.80891,156.633,24.4778,10.5106,15.1209,1.30818,11.0133,7.09357,1.82213,5.1924,1.10857,8,0.639437,1.04233,313.838,48.4305,16.181,17.5565,1.54451,22.6882,13.0539,2.97798,6.12344,1.33288,16,0.671147,0.978506,230.395,31.0381,21.7787,13.5278,1.33467,18.0617,10.498,3.12422,6.08504,1.60923,11,0.437612,1.17658,292.205,41.2709,16.7567,48.6765,61.7263,20.149,11.738,3.76881,9.54034,8.80535,19,0.354305,0.877308,289.658,35.8684,20.1075,12.2818,1.87917,20.4326,12.4594,3.13868,4.52866,1.37161,14,0.579441,1.0321,191.751,31.3033,9.35619,11.3463,1.44782,13.3687,9.22502,1.887,3.41152,1.29685,5,0.338594,0.943258,440.583,39.1605,37.8127,20.6492,1.26606,29.2662,16.2276,4.74248,7.68505,1.65809,12,0.670443,1.20578,488.543,116.214,53.0553,18.0013,2.08505,30.9034,22.904,5.95923,10.7893,3.06661,19,0.683909,1.11541,2418.97,102.253,49.5043,13.9257,7.93221,78.9739,28.6483,8.78996,15.5333,7.93361,1,0.741768,1.50596,,,,,,,,,,,,,
gr00t_wbc_h066_p012,4617,complete,90,18,15.5187,4.21431,0.0274696,0.0381604,148.814,27.0609,7.14399,13.251,1.43699,10.8924,7.70392,1.63996,3.09427,0.747033,9,0.318474,0.772193,153.152,10.363,16.4326,18.1589,0.81669,18.3762,9.96886,2.84653,5.81822,0.837507,20,0.466717,0.922303,208.184,26.5974,14.5952,18.2337,0.655267,17.7805,10.8936,2.79046,4.71419,1.09341,12,0.585645,1.165,87.2218,15.1365,12.491,19.8511,0.93674,7.48235,4.49566,1.62224,5.03819,1.62773,5,0.56707,0.980289,429.429,87.6525,25.2703,19.6911,1.4938,32.8888,20.8873,5.44851,10.6096,4.6188,22,0.858851,1.09416,340.441,38.0045,15.6209,13.0111,3.79115,23.6685,13.8637,3.11102,6.92918,5.04713,15,0.533028,1.07189,698.735,80.1201,32.1017,25.3273,6.36582,43.3697,26.6933,6.39947,13.272,7.29893,20,0.571323,1.4202,445.359,77.7329,20.5661,9.13083,1.4299,29.4936,18.3285,4.72078,7.61704,3.61029,17,0.699695,1.61244,576.721,49.0675,21.8355,14.9636,2.72978,31.7181,17.0697,4.16271,8.33391,4.53995,14,0.566301,1.17927,245.511,20.8991,7.88185,9.78694,1.5379,15.4006,7.2306,2.05798,4.49457,3.21118,10,0.491671,1.00559,301.57,40.2497,14.1151,13.9319,0.901541,20.1583,11.2891,2.96251,8.15636,1.99878,11,0.684817,1.10189,427.428,57.4383,21.6228,15.4269,2.35035,29.4373,18.5179,4.23582,6.19118,4.1541,13,0.715614,1.39667,706.731,82.8944,30.7628,23.9583,6.11965,46.714,24.8129,6.57324,12.3757,10.8263,21,0.572255,1.36623,413.009,38.2427,17.6919,34.303,14.8666,29.9743,16.3485,4.59887,14.7712,11.6613,14,0.666928,1.26971,721.335,120.541,42.2705,28.1535,1.30389,44.7183,27.8455,6.57755,10.4491,5.487,15,0.389516,1.08623,316.603,42.0731,22.4025,27.6247,1.32925,22.0521,12.2046,3.50418,5.35688,1.11134,13,0.649981,1.36026,391.797,77.2537,21.776,24.9089,1.20618,32.4303,19.9867,4.45143,8.37288,2.05712,16,0.807322,1.25125,339.974,74.626,39.4797,143.795,12.4515,26.9227,16.4152,4.74873,16.3798,8.71943,16,0.532554,0.947275
