policy,runid,outcome,survival_s,targets,pos_err_cm,yaw_err_deg,pelvis_speed_mps,head_speed_mps,s0_e_legs_upper_j,s0_e_legs_lower_j,s0_e_waist_j,s0_e_arms_upper_j,s0_e_arms_lower_j,s0_v_legs_upper_krads2,s0_v_legs_lower_krads2,s0_v_waist_krads2,s0_v_arms_upper_krads2,s0_v_arms_lower_krads2,s0_steps,s0_touchdown_mps,s0_peak_grf_bw,s0_stomp_j,s1_e_legs_upper_j,s1_e_legs_lower_j,s1_e_waist_j,s1_e_arms_upper_j,s1_e_arms_lower_j,s1_v_legs_upper_krads2,s1_v_legs_lower_krads2,s1_v_waist_krads2,s1_v_arms_upper_krads2,s1_v_arms_lower_krads2,s1_steps,s1_touchdown_mps,s1_peak_grf_bw,s1_stomp_j,s2_e_legs_upper_j,s2_e_legs_lower_j,s2_e_waist_j,s2_e_arms_upper_j,s2_e_arms_lower_j,s2_v_legs_upper_krads2,s2_v_legs_lower_krads2,s2_v_waist_krads2,s2_v_arms_upper_krads2,s2_v_arms_lower_krads2,s2_steps,s2_touchdown_mps,s2_peak_grf_bw,s2_stomp_j,s3_e_legs_upper_j,s3_e_legs_lower_j,s3_e_waist_j,s3_e_arms_upper_j,s3_e_arms_lower_j,s3_v_legs_upper_krads2,s3_v_legs_lower_krads2,s3_v_waist_krads2,s3_v_arms_upper_krads2,s3_v_arms_lower_krads2,s3_steps,s3_touchdown_mps,s3_peak_grf_bw,s3_stomp_j,s4_e_legs_upper_j,s4_e_legs_lower_j,s4_e_waist_j,s4_e_arms_upper_j,s4_e_arms_lower_j,s4_v_legs_upper_krads2,s4_v_legs_lower_krads2,s4_v_waist_krads2,s4_v_arms_upper_krads2,s4_v_arms_lower_krads2,s4_steps,s4_touchdown_mps,s4_peak_grf_bw,s4_stomp_j,s5_e_legs_upper_j,s5_e_legs_lower_j,s5_e_waist_j,s5_e_arms_upper_j,s5_e_arms_lower_j,s5_v_legs_upper_krads2,s5_v_legs_lower_krads2,s5_v_waist_krads2,s5_v_arms_upper_krads2,s5_v_arms_lower_krads2,s5_steps,s5_touchdown_mps,s5_peak_grf_bw,s5_stomp_j,s6_e_legs_upper_j,s6_e_legs_lower_j,s6_e_waist_j,s6_e_arms_upper_j,s6_e_arms_lower_j,s6_v_legs_upper_krads2,s6_v_legs_lower_krads2,s6_v_waist_krads2,s6_v_arms_upper_krads2,s6_v_arms_lower_krads2,s6_steps,s6_touchdown_mps,s6_peak_grf_bw,s6_stomp_j,s7_e_legs_upper_j,s7_e_legs_lower_j,s7_e_waist_j,s7_e_arms_upper_j,s7_e_arms_lower_j,s7_v_legs_upper_krads2,s7_v_legs_lower_krads2,s7_v_waist_krads2,s7_v_arms_upper_krads2,s7_v_arms_lower_krads2,s7_steps,s7_touchdown_mps,s7_peak_grf_bw,s7_stomp_j,s8_e_legs_upper_j,s8_e_legs_lower_j,s8_e_waist_j,s8_e_arms_upper_j,s8_e_arms_lower_j,s8_v_legs_upper_krads2,s8_v_legs_lower_krads2,s8_v_waist_krads2,s8_v_arms_upper_krads2,s8_v_arms_lower_krads2,s8_steps,s8_touchdown_mps,s8_peak_grf_bw,s8_stomp_j,s9_e_legs_upper_j,s9_e_legs_lower_j,s9_e_waist_j,s9_e_arms_upper_j,s9_e_arms_lower_j,s9_v_legs_upper_krads2,s9_v_legs_lower_krads2,s9_v_waist_krads2,s9_v_arms_upper_krads2,s9_v_arms_lower_krads2,s9_steps,s9_touchdown_mps,s9_peak_grf_bw,s9_stomp_j,s10_e_legs_upper_j,s10_e_legs_lower_j,s10_e_waist_j,s10_e_arms_upper_j,s10_e_arms_lower_j,s10_v_legs_upper_krads2,s10_v_legs_lower_krads2,s10_v_waist_krads2,s10_v_arms_upper_krads2,s10_v_arms_lower_krads2,s10_steps,s10_touchdown_mps,s10_peak_grf_bw,s10_stomp_j,s11_e_legs_upper_j,s11_e_legs_lower_j,s11_e_waist_j,s11_e_arms_upper_j,s11_e_arms_lower_j,s11_v_legs_upper_krads2,s11_v_legs_lower_krads2,s11_v_waist_krads2,s11_v_arms_upper_krads2,s11_v_arms_lower_krads2,s11_steps,s11_touchdown_mps,s11_peak_grf_bw,s11_stomp_j,s12_e_legs_upper_j,s12_e_legs_lower_j,s12_e_waist_j,s12_e_arms_upper_j,s12_e_arms_lower_j,s12_v_legs_upper_krads2,s12_v_legs_lower_krads2,s12_v_waist_krads2,s12_v_arms_upper_krads2,s12_v_arms_lower_krads2,s12_steps,s12_touchdown_mps,s12_peak_grf_bw,s12_stomp_j,s13_e_legs_upper_j,s13_e_legs_lower_j,s13_e_waist_j,s13_e_arms_upper_j,s13_e_arms_lower_j,s13_v_legs_upper_krads2,s13_v_legs_lower_krads2,s13_v_waist_krads2,s13_v_arms_upper_krads2,s13_v_arms_lower_krads2,s13_steps,s13_touchdown_mps,s13_peak_grf_bw,s13_stomp_j,s14_e_legs_upper_j,s14_e_legs_lower_j,s14_e_waist_j,s14_e_arms_upper_j,s14_e_arms_lower_j,s14_v_legs_upper_krads2,s14_v_legs_lower_krads2,s14_v_waist_krads2,s14_v_arms_upper_krads2,s14_v_arms_lower_krads2,s14_steps,s14_touchdown_mps,s14_peak_grf_bw,s14_stomp_j,s15_e_legs_upper_j,s15_e_legs_lower_j,s15_e_waist_j,s15_e_arms_upper_j,s15_e_arms_lower_j,s15_v_legs_upper_krads2,s15_v_legs_lower_krads2,s15_v_waist_krads2,s15_v_arms_upper_krads2,s15_v_arms_lower_krads2,s15_steps,s15_touchdown_mps,s15_peak_grf_bw,s15_stomp_j,s16_e_legs_upper_j,s16_e_legs_lower_j,s16_e_waist_j,s16_e_arms_upper_j,s16_e_arms_lower_j,s16_v_legs_upper_krads2,s16_v_legs_lower_krads2,s16_v_waist_krads2,s16_v_arms_upper_krads2,s16_v_arms_lower_krads2,s16_steps,s16_touchdown_mps,s16_peak_grf_bw,s16_stomp_j,s17_e_legs_upper_j,s17_e_legs_lower_j,s17_e_waist_j,s17_e_arms_upper_j,s17_e_arms_lower_j,s17_v_legs_upper_krads2,s17_v_legs_lower_krads2,s17_v_waist_krads2,s17_v_arms_upper_krads2,s17_v_arms_lower_krads2,s17_steps,s17_touchdown_mps,s17_peak_grf_bw,s17_stomp_j
gr00t_wbc_h074_p000,4608,fell,51.18,11,14.0941,12.9033,2.00257,2.53597,311.188,28.9318,12.7727,14.2745,1.16867,25.4762,12.9988,4.12477,6.37029,1.82677,15,0.481878,1.13444,2.09897,291.03,25.5363,17.2301,43.7657,4.3233,23.9221,14.745,4.04051,8.74003,3.87668,19,0.458572,1.00879,1.65095,354.492,33.8034,13.9181,29.6594,5.34819,27.4858,15.4218,4.27223,9.25362,5.44247,12,0.63915,1.60854,4.29291,239.078,28.4736,13.5058,18.6909,3.95453,18.8927,10.5974,3.33278,6.98486,3.14959,13,0.561828,1.20106,2.30057,253.469,19.0647,11.4107,21.7032,6.10281,20.8754,9.78329,3.84352,10.1117,6.05203,13,0.512277,1.16087,2.20044,224.07,26.2003,16.9439,12.9103,1.51631,18.5128,11.3882,3.09623,5.84621,1.71947,11,0.579317,1.18934,2.11366,329.662,34.2654,15.1633,11.2097,1.43896,27.0652,16.1591,3.85436,7.33799,1.59262,18,0.472094,0.974226,1.96584,566.96,52.7533,20.7018,11.7939,1.43428,38.0396,21.984,5.85293,9.20191,1.93708,24,0.506083,1.25956,2.97816,444.403,51.1737,19.7367,65.4151,1.87183,36.1252,18.4588,5.21825,13.0125,3.38378,22,0.580711,1.06518,2.07469,394.107,34.2235,14.6988,14.8216,1.73079,30.0382,18.1875,4.10654,5.22335,1.97326,14,0.546926,1.12435,3.61709,2887.95,294.856,132.131,33.1408,19.4796,87.6337,37.796,13.2558,17.9753,8.45684,2,0.228092,0.401415,0.647095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gr00t_wbc_h074_p000,4609,complete,90,18,8.71227,2.92847,0.185416,0.129135,256.504,22.1292,14.0695,13.1765,0.995698,24.6223,13.6061,4.1466,7.20212,2.45923,20,0.374205,0.881543,1.4729,109.978,10.4322,5.38068,13.7731,0.878384,9.4647,5.8648,1.39162,2.80384,0.815354,8,0.362128,0.838429,1.28079,299.398,22.7265,16.1457,15.8878,2.2127,24.7518,14.6527,4.40124,7.14446,1.88133,15,0.528644,1.22182,2.42256,254.111,19.6321,12.4529,14.708,3.37871,22.1372,13.4527,4.02944,7.23599,4.15257,15,0.496366,1.0717,1.91729,264.606,26.0515,12.9972,11.3274,1.70964,23.2331,13.5142,3.73375,6.97755,2.37081,17,0.495179,0.994625,2.05272,261.868,23.5385,8.79799,9.29767,1.7192,20.9069,9.85554,2.99836,3.75386,1.29451,15,0.442201,0.957369,1.52759,253.572,55.8755,14.9607,65.9163,2.1033,21.5723,14.8436,3.90969,15.1948,4.11744,14,0.543738,1.10902,2.20991,266.028,22.1859,14.5336,17.9994,1.42785,22.0051,10.2752,3.78181,4.62207,2.93057,10,0.603128,1.57788,3.59742,351.935,38.5085,15.7137,28.6615,13.3445,28.1473,16.8895,4.79386,11.4417,6.70091,16,0.440201,1.14883,2.54513,354.535,35.8924,27.868,31.0338,196.424,28.1872,16.0776,5.29264,9.47633,11.0485,16,0.554338,1.19737,2.92533,216.214,21.6925,11.4568,9.78555,1.67406,16.2138,9.27005,2.77068,2.79293,1.78971,11,0.487384,1.08561,2.31155,181.012,18.1132,9.43803,14.4832,1.13565,15.3349,8.45509,2.21063,3.84005,1.42943,7,0.684362,1.52075,4.02162,309.147,28.6843,15.0995,25.1639,0.630554,26.5001,13.7768,3.94889,5.7041,1.28195,14,0.540645,1.19331,2.94831,741.095,62.0466,29.6825,27.791,1.65881,44.5522,24.8034,6.29084,9.59602,3.16471,21,0.431433,1.3002,4.24324,741.729,53.7312,29.8478,21.7554,1.12604,50.0779,21.6822,7.42163,11.2241,3.3458,20,0.658824,1.49538,5.66264,332.654,39.8821,18.5502,35.0983,0.907455,24.3638,11.7391,4.48088,6.72186,1.85344,14,0.57517,1.44014,3.83521,264.432,36.5772,20.4008,27.8164,0.723175,20.3306,12.7485,3.42112,5.30632,1.4876,12,0.579056,1.26014,2.1994,700.058,110.531,37.7201,31.6769,1.68845,45.6633,29.0299,6.65466,10.661,1.56809,19,0.674785,1.43442,3.62667
gr00t_wbc_h074_p000,4610,fell,65.82,14,13.2096,11.3833,1.21114,2.54733,178.053,19.7732,9.54093,12.5913,1.22698,17.9761,10.7887,3.02183,6.047,2.0426,11,0.430984,0.908673,2.11404,169.856,18.7921,9.73607,33.0861,2.202,13.6388,8.1178,2.60098,9.27154,3.97586,8,0.52601,1.18748,2.3093,112.711,14.2954,4.62978,18.2796,1.98759,9.54314,5.47459,1.72732,5.97603,2.23212,5,0.582948,1.34235,2.08627,254.643,21.5669,12.6124,12.104,2.32266,22.7206,13.6848,3.66572,6.29,1.134,13,0.589265,1.32681,2.4133,244.644,28.8034,9.94921,12.1237,1.2074,20.6258,10.3785,3.24616,6.79444,1.53646,10,0.557825,1.47215,3.54347,98.744,10.1522,4.83087,12.6192,1.78222,9.60449,6.4523,1.77798,3.25256,2.89211,8,0.407972,0.971295,1.7946,490.687,60.5646,24.3778,79.3583,1.97046,35.8873,20.4844,5.6275,15.9126,2.22618,18,0.504783,1.41408,3.11687,250.005,39.8531,11.6693,27.1235,1.79815,20.7326,12.8746,3.59564,12.167,3.78193,8,0.598306,1.71704,4.51285,386.425,34.9534,17.5669,24.2198,0.947376,27.0811,14.7597,4.51394,9.4983,1.2445,14,0.432681,1.29172,3.68836,995.81,236.477,52.2781,199.267,36.648,62.9829,44.9276,9.89671,30.4077,7.73571,23,0.799081,1.38112,5.02353,1288.67,119.83,54.4742,60.1884,1.28448,72.8095,34.5188,9.56127,20.567,2.82017,20,0.554065,1.5983,7.70157,345.763,49.0464,17.9406,23.8411,1.0097,27.9391,17.6178,4.14699,8.7847,1.94182,15,0.562265,1.28384,2.44022,381.234,34.0622,25.5135,27.2538,1.40418,30.7146,14.9595,5.12,8.38802,1.35696,17,0.512341,1.33692,3.35297,2013.07,52.139,86.5315,30.6159,0.565132,52.9131,17.46,9.54855,13.6367,1.52083,2,0.109047,4.08816,58.0744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gr00t_wbc_h074_p000,4611,complete,90,18,14.6949,2.64339,0.3477,0.372245,265.027,25.1783,10.1994,17.8738,1.21456,22.187,12.8771,3.58033,6.05049,1.66403,13,0.508752,1.12734,2.4087,329.888,28.0389,13.9122,18.8274,1.57714,22.9998,12.9801,3.16859,6.52621,1.29309,11,0.616166,1.31271,3.88244,322.583,38.7775,14.4309,18.2364,1.75969,24.4478,11.8817,4.11437,6.78756,1.75415,18,0.5754,1.21335,2.60595,324.455,28.9794,17.7591,43.0983,2.35266,26.46,16.9984,4.5944,9.08976,1.83696,16,0.553306,1.23284,2.13844,241.602,22.5928,12.2318,21.6802,1.07728,20.1239,10.5261,3.203,4.27521,1.20039,16,0.401465,0.946043,1.57605,401.637,39.441,39.2714,166.623,1.70468,30.6928,14.3522,5.309,11.6165,2.52673,15,0.518325,1.41791,3.44707,345.495,44.1042,19.1982,24.4316,1.77249,26.2994,16.6854,4.60133,6.63895,1.49269,18,0.641722,1.29747,2.65633,359.512,36.0244,36.4196,130.809,3.90843,24.9339,13.5616,4.84515,14.0463,4.80173,12,0.519517,1.31883,3.31714,317.483,38.8429,17.0786,23.4847,1.8801,24.1745,15.5925,3.63762,4.20105,1.34874,11,0.549787,1.53217,2.98897,432.27,65.368,25.1424,22.1138,1.82376,33.6627,19.2789,4.65453,7.86322,1.60239,16,0.72859,1.36375,2.47737,279.586,27.3499,16.1963,19.6374,2.37123,21.0249,11.7823,2.98657,4.09888,1.40923,9,0.563149,1.41748,3.44371,163.942,17.4977,8.68748,17.8289,1.28619,16.1066,9.02927,2.32468,4.29241,1.07406,10,0.3732,1.07512,2.45828,497.239,61.5282,35.3691,236.216,112.896,35.331,16.9323,5.84518,26.2056,14.4797,16,0.759226,1.05396,2.8145,142.996,21.9113,8.48157,15.9523,2.002,13.2119,7.37869,1.9482,4.61474,1.92011,6,0.742392,1.35149,2.38937,186.237,20.3154,24.9183,50.3808,2.86731,15.711,9.00009,3.00225,11.2048,3.83851,10,0.486801,1.11116,2.10659,388.655,36.1808,15.208,19.1469,1.09834,24.8581,14.0379,3.69104,5.35913,1.09406,12,0.495586,1.46632,3.30386,311.667,25.1893,14.4897,13.5682,1.72467,18.146,9.81967,3.3226,4.62128,1.3645,10,0.460773,1.41432,3.56262,934.344,111.423,58.2028,249.737,85.074,57.9946,30.7908,9.19123,26.0091,14.2284,19,0.426556,1.49318,5.17883
gr00t_wbc_h074_p000,4612,fell,61.02,13,15.926,12.8756,2.30782,2.72627,129.135,16.6561,5.56259,14.4995,2.87994,12.5024,5.6795,1.99848,4.50638,2.72706,9,0.354849,0.725732,1.29102,206.644,22.3379,8.14409,34.2518,4.57698,14.9788,7.29617,2.67349,8.82455,4.67134,7,0.689774,1.89797,4.37091,250.842,24.1139,12.1302,24.247,7.33712,20.7049,10.4601,3.62084,8.8755,6.71133,13,0.545712,1.23186,1.90494,221.998,21.3157,10.253,16.8748,15.3022,21.8994,11.4278,3.36083,4.19392,6.46006,16,0.486198,1.08876,1.64979,326.148,33.1958,11.8745,16.7444,3.59227,26.7569,17.4568,3.57933,4.91464,5.17598,18,0.474684,0.977366,2.07619,330.18,34.4099,12.8239,9.06942,1.77007,28.1771,17.8935,4.09598,2.35059,2.52989,22,0.388376,0.957803,1.53972,389.084,35.2416,14.5466,7.09078,1.25209,29.8508,16.6968,4.43579,3.11336,3.11809,14,0.605484,1.34573,3.67518,1423.86,117.187,52.7557,22.7638,5.79023,75.9428,36.5071,9.15796,7.80292,8.1837,18,0.666574,1.43487,9.62693,259.48,27.8586,14.4516,23.0537,5.27436,21.8132,10.717,3.85098,6.19017,3.94078,15,0.554301,1.11391,1.62889,322.874,28.0872,19.2594,22.2796,3.26413,26.4208,12.0428,4.99051,10.3344,4.5015,15,0.619716,1.31082,2.62926,255.716,20.7708,21.5729,103.449,30.0965,20.2346,9.49845,3.95904,11.0625,5.10299,14,0.458884,1.11753,1.86869,390.295,59.2968,37.0114,210.401,19.5175,31.9976,19.2199,5.62051,17.4033,10.1738,16,0.532111,1.3371,2.97437,2510.12,433.566,101.191,54.9288,17.3972,79.3055,44.8088,10.3763,15.266,5.26984,2,0.190563,0.790186,4.66638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gr00t_wbc_h074_p000,4613,fell,65.82,14,13.9866,5.32959,1.45749,1.72687,161.252,16.054,8.63028,14.9821,1.67071,15.948,10.0237,2.70485,4.24645,0.970124,11,0.387701,0.88477,1.31526,127.494,12.2926,9.17622,23.511,1.02814,11.3139,5.95682,1.9967,2.72677,0.992856,9,0.417408,0.884561,1.2888,251.202,51.9544,17.0832,24.4819,1.17219,19.8383,11.8418,3.4429,6.36518,2.08061,13,0.608969,1.10911,1.79159,230.656,23.8248,17.0106,49.5736,1.46401,17.2839,8.00045,3.01352,6.32485,1.92544,12,0.49532,1.34349,2.61615,557.634,141.826,31.886,36.8271,1.33441,43.6688,30.5939,7.34526,10.1969,2.32854,24,0.594313,1.19279,3.38961,364.476,31.7677,25.8915,34.8058,0.861604,28.6798,14.8892,5.19629,6.3856,1.27588,16,0.558362,1.37102,2.8277,385.282,36.1865,36.2794,30.3596,2.09272,27.8233,15.2324,5.00408,8.31209,4.1338,12,0.621584,1.70363,3.92047,379.047,37.5595,19.0593,38.7961,4.20987,30.0087,14.883,5.13388,13.038,7.80223,13,0.4641,1.50217,4.09133,345.215,55.442,22.6564,27.3128,1.50614,28.2099,16.5262,4.66396,6.87607,2.53747,19,0.487202,1.07477,1.69505,546.447,57.2813,37.141,34.4147,1.25825,39.9245,19.7496,6.58386,9.43654,2.05362,20,0.460686,1.57105,3.94887,1974.71,182.129,88.2164,43.2225,0.893444,79.6592,42.8889,13.1724,15.4617,2.41057,13,0.611337,1.46049,12.9439,167.758,21.8281,22.3746,42.8241,1.06524,15.2973,8.08278,2.90893,7.57989,2.07467,13,0.436225,1.15266,1.44694,252.76,38.2227,17.6004,62.8572,2.67409,18.3226,10.0755,3.40284,12.7005,3.64074,9,0.502145,1.25871,2.56519,3233.56,346.699,157.398,43.3404,16.2694,80.0942,37.6103,14.0927,22.0187,15.4362,2,0.188087,0.758126,4.95132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gr00t_wbc_h074_p000,4614,complete,90,18,8.42637,2.97427,0.113673,0.118227,196.374,31.4063,9.57347,21.4628,1.84302,17.6888,10.8233,2.58626,7.61922,3.39541,11,0.46362,0.935841,1.91713,212.999,15.0638,11.9831,15.7589,3.29094,19.1405,9.01911,3.41713,5.27287,3.82774,15,0.450554,1.00389,1.56778,246.567,27.2482,12.5949,18.4428,2.75445,20.9755,10.3821,3.4111,7.41455,5.17088,16,0.461865,0.951824,1.47713,286.101,29.2683,11.0938,12.4361,1.48707,23.8027,12.2652,3.65029,5.15743,2.83506,15,0.527329,1.14318,2.34102,259.672,24.579,12.3616,16.9909,2.05775,21.7533,13.8869,3.47897,6.27239,2.97218,16,0.475694,0.996852,1.50237,103.333,11.6537,4.67725,15.2629,1.77649,8.69087,5.02246,1.67838,5.3025,3.73951,8,0.36613,0.790202,1.1349,343.131,37.3224,13.4382,16.7372,1.87216,26.677,15.892,4.13913,7.0387,2.75071,13,0.648627,1.46141,3.21987,443.51,44.0248,17.4815,17.7643,1.81329,32.0848,17.5514,4.24347,6.39271,3.89058,14,0.386575,1.54126,4.73821,256.127,25.2828,9.26324,18.276,1.98827,20.0612,10.7672,3.14459,5.63843,4.33318,14,0.506159,1.07602,1.84613,363.229,59.2447,28.3618,20.8931,4.37715,29.4436,19.8508,4.53995,3.37092,3.46368,16,0.550469,1.26403,2.80677,232.313,22.7644,11.9025,59.3294,4.51587,17.8687,9.68485,2.83619,8.34125,4.46146,11,0.509267,1.21912,2.39391,282.635,28.2834,13.918,66.5301,1.77519,23.8527,13.5525,4.10716,14.3013,5.00018,14,0.505525,1.16032,2.65303,223.827,24.4241,10.6139,21.0336,1.01276,17.3536,10.5403,2.8719,4.59502,0.881191,12,0.534456,1.14411,1.91095,269.046,29.962,10.8163,13.6113,1.82361,21.3632,11.1056,3.45172,6.26155,1.29145,13,0.509378,1.29883,2.84131,257.89,25.6549,10.193,11.5415,1.31508,19.6296,11.2906,3.07885,3.81728,1.3149,13,0.508027,1.1069,1.77599,533.228,65.5339,21.8914,20.2059,1.40042,41.0316,23.916,5.74763,14.2546,4.55637,17,0.648895,1.42853,3.95495,448.93,68.5462,35.1379,53.675,2.42293,35.0697,22.009,5.40632,13.0052,4.10048,14,0.669127,1.47918,3.89449,582.162,55.587,29.0162,17.8076,1.26281,44.2373,21.7812,6.76306,7.72427,2.01521,18,0.614521,1.74109,5.12042
gr00t_wbc_h074_p000,4615,complete,90,18,8.33205,2.52103,0.0220499,0.0237789,167.691,14.4782,8.62406,13.0167,1.5595,17.4444,8.92454,2.90014,4.16485,0.944549,13,0.388377,0.823299,1.28718,210.615,19.6152,8.24155,19.1432,1.57821,16.1965,9.0769,2.73967,4.69998,1.03063,9,0.534566,1.36864,2.73119,287.016,46.8239,20.9245,36.1183,1.63506,23.474,17.9536,3.99776,9.77333,2.27578,13,0.591488,1.45833,2.5004,274.657,24.8193,13.0108,17.7357,1.48193,21.9452,11.5045,3.9374,6.50568,1.32855,16,0.445581,1.08699,2.18291,101.315,12.4233,7.21892,23.5011,0.920366,9.32998,6.86512,1.56838,3.29354,0.803962,8,0.355831,0.92277,1.38817,231.925,22.9036,14.8121,23.906,0.943613,20.5558,13.1627,3.61845,5.46103,1.2095,18,0.367446,0.862732,1.3953,347.389,41.9997,32.151,67.3669,9.41993,25.3602,12.8732,4.01962,12.1101,4.82803,16,0.508214,1.22206,2.869,324.62,48.7069,21.9367,25.1696,2.10162,28.9555,17.6877,4.84926,8.96759,3.64358,21,0.435159,1.10373,1.6729,266.472,48.84,17.967,27.1709,1.53663,20.151,11.0396,3.28943,8.77702,3.50009,11,0.778915,1.30237,2.79441,573.497,89.4607,31.2933,42.1998,5.06334,42.4442,26.8031,6.2926,9.47924,4.28619,17,0.681017,1.63427,3.90149,387.432,48.985,21.9292,24.5497,1.73655,30.0799,16.6237,5.16732,8.37195,2.07231,17,0.600691,1.26145,2.7273,228.404,29.2548,11.42,10.5308,1.53498,18.2073,10.591,3.06602,4.9658,2.06518,16,0.410918,0.931418,1.49769,269.823,28.8898,17.3805,26.9286,2.72584,20.4106,12.0671,3.23331,7.83517,4.34906,12,0.536294,1.18378,2.44879,125.847,14.3139,7.4446,8.92517,1.33894,10.8285,6.39689,2.00205,3.85572,2.34396,7,0.542087,1.10326,1.90821,381.986,39.1254,18.1245,17.4397,2.5381,29.4904,14.7607,5.02002,9.65959,4.25539,17,0.609625,1.34354,3.05096,355.267,31.8655,16.616,17.3145,1.39922,26.4472,18.1722,4.01285,8.12648,3.42935,15,0.590825,1.43025,3.25039,541.939,67.0602,25.4898,84.5014,21.1238,34.9982,20.4097,4.61937,15.2889,8.91504,14,0.51015,1.58919,6.47962,423.518,53.7958,23.4957,35.2883,1.84839,33.0341,17.8442,4.97551,7.95144,2.79754,17,0.535764,1.36738,3.04244
gr00t_wbc_h074_p000,4616,fell,26.04,6,12.3207,15.0571,2.52177,3.25396,191.676,19.3634,8.53128,7.12033,1.70445,17.3449,11.711,2.66574,4.76798,2.82951,13,0.396333,0.967509,1.5522,282.092,27.763,10.0032,15.8607,2.32745,21.5392,12.2837,3.0238,2.99345,2.74803,11,0.565949,1.28697,3.33656,186.598,24.2774,7.29119,17.562,4.53095,14.386,10.138,2.54403,3.85856,2.31883,11,0.431896,0.973197,1.56832,285.836,30.9316,15.5775,42.9784,1.49395,21.7065,12.8475,3.76878,9.95454,3.4867,16,0.501224,1.13229,2.15144,232.459,21.0493,26.8939,47.793,7.43219,17.9015,9.559,3.19256,9.34514,5.18535,11,0.489239,1.27463,2.14509,1307.49,45.4541,24.3048,12.5548,0.360361,39.4335,15.9622,4.92617,8.13583,0.872457,7,0.220242,0.72097,0.658922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gr00t_wbc_h074_p000,4617,complete,90,18,17.2549,3.13992,0.0410464,0.0417444,126.629,21.1385,5.65781,13.8647,1.45468,11.4441,7.62492,1.6637,2.95837,0.778205,7,0.398542,0.889676,1.92635,228.797,18.2246,12.6335,17.1613,0.805187,20.8565,13.0384,3.64826,5.84925,0.897329,18,0.387358,0.853303,1.659,250.505,24.0065,10.2247,16.5351,0.636622,19.375,12.6153,3.10422,4.25762,1.04338,14,0.434773,1.01335,2.41875,115.078,14.3831,13.1717,21.7614,0.953575,10.8173,7.11686,2.04515,5.74602,1.68641,7,0.47579,1.16822,1.93932,410.397,72.9637,18.9467,21.5415,1.62125,33.1398,20.0489,5.5768,9.82627,4.46659,20,0.680648,1.13405,2.74366,327.665,29.2572,14.3154,13.9205,1.84806,29.4853,14.2467,4.29749,6.63501,4.3091,15,0.624735,1.23447,3.2186,797.043,80.2769,34.4609,22.6897,1.03389,56.7781,34.7385,7.7405,11.8823,3.431,28,0.437637,1.33668,4.42902,274.555,31.1435,12.8174,8.2858,1.08799,18.6858,9.96422,3.50574,5.81047,2.13366,10,0.507044,1.47168,3.67322,630.082,52.2758,22.9971,13.4309,2.22921,37.6417,19.3215,5.12526,8.36045,3.09446,14,0.472751,1.50176,4.20616,220.139,18.8894,8.88669,8.52248,1.21409,18.7299,10.533,2.83512,4.58785,2.97783,16,0.408831,0.896643,1.40467,310.04,29.4146,14.1558,14.5892,0.898631,21.9007,12.7257,3.38761,7.84628,1.65926,12,0.560367,1.28367,2.64177,447.404,58.1685,19.5212,15.8925,1.95961,31.1647,19.2758,4.56796,6.30636,3.55254,13,0.623434,1.72389,4.87672,756.155,80.5375,35.2177,22.5103,1.83605,54.0214,30.5539,7.83294,12.1709,7.0617,27,0.477808,1.39428,4.33889,383.735,31.5296,14.964,31.7552,9.02167,30.7373,15.69,4.84395,14.3467,14.1613,16,0.653652,1.44249,3.08972,1437.71,265.391,85.5945,41.3115,1.80717,71.3075,49.702,11.3159,18.5576,8.02355,24,0.561412,1.16508,5.76919,240.921,21.1838,14.1165,25.6402,1.26451,18.5025,9.13462,3.39746,5.05238,1.20823,11,0.524146,1.2348,2.83198,437.07,85.0078,18.1564,25.0406,1.25698,33.5043,19.3873,4.90396,8.44941,1.96075,14,0.747204,1.50342,3.78925,331.257,44.8807,33.3947,141.312,13.8789,29.5355,13.6718,6.0262,16.4167,8.63209,14,0.647814,1.38515,3.15803
