policy,runid,outcome,survival_s,targets,pos_err_cm,yaw_err_deg,pelvis_speed_mps,head_speed_mps,s0_e_legs_upper_j,s0_e_legs_lower_j,s0_e_waist_j,s0_e_arms_upper_j,s0_e_arms_lower_j,s0_v_legs_upper_krads2,s0_v_legs_lower_krads2,s0_v_waist_krads2,s0_v_arms_upper_krads2,s0_v_arms_lower_krads2,s0_steps,s0_touchdown_mps,s0_peak_grf_bw,s0_stomp_j,s1_e_legs_upper_j,s1_e_legs_lower_j,s1_e_waist_j,s1_e_arms_upper_j,s1_e_arms_lower_j,s1_v_legs_upper_krads2,s1_v_legs_lower_krads2,s1_v_waist_krads2,s1_v_arms_upper_krads2,s1_v_arms_lower_krads2,s1_steps,s1_touchdown_mps,s1_peak_grf_bw,s1_stomp_j,s2_e_legs_upper_j,s2_e_legs_lower_j,s2_e_waist_j,s2_e_arms_upper_j,s2_e_arms_lower_j,s2_v_legs_upper_krads2,s2_v_legs_lower_krads2,s2_v_waist_krads2,s2_v_arms_upper_krads2,s2_v_arms_lower_krads2,s2_steps,s2_touchdown_mps,s2_peak_grf_bw,s2_stomp_j,s3_e_legs_upper_j,s3_e_legs_lower_j,s3_e_waist_j,s3_e_arms_upper_j,s3_e_arms_lower_j,s3_v_legs_upper_krads2,s3_v_legs_lower_krads2,s3_v_waist_krads2,s3_v_arms_upper_krads2,s3_v_arms_lower_krads2,s3_steps,s3_touchdown_mps,s3_peak_grf_bw,s3_stomp_j,s4_e_legs_upper_j,s4_e_legs_lower_j,s4_e_waist_j,s4_e_arms_upper_j,s4_e_arms_lower_j,s4_v_legs_upper_krads2,s4_v_legs_lower_krads2,s4_v_waist_krads2,s4_v_arms_upper_krads2,s4_v_arms_lower_krads2,s4_steps,s4_touchdown_mps,s4_peak_grf_bw,s4_stomp_j,s5_e_legs_upper_j,s5_e_legs_lower_j,s5_e_waist_j,s5_e_arms_upper_j,s5_e_arms_lower_j,s5_v_legs_upper_krads2,s5_v_legs_lower_krads2,s5_v_waist_krads2,s5_v_arms_upper_krads2,s5_v_arms_lower_krads2,s5_steps,s5_touchdown_mps,s5_peak_grf_bw,s5_stomp_j,s6_e_legs_upper_j,s6_e_legs_lower_j,s6_e_waist_j,s6_e_arms_upper_j,s6_e_arms_lower_j,s6_v_legs_upper_krads2,s6_v_legs_lower_krads2,s6_v_waist_krads2,s6_v_arms_upper_krads2,s6_v_arms_lower_krads2,s6_steps,s6_touchdown_mps,s6_peak_grf_bw,s6_stomp_j,s7_e_legs_upper_j,s7_e_legs_lower_j,s7_e_waist_j,s7_e_arms_upper_j,s7_e_arms_lower_j,s7_v_legs_upper_krads2,s7_v_legs_lower_krads2,s7_v_waist_krads2,s7_v_arms_upper_krads2,s7_v_arms_lower_krads2,s7_steps,s7_touchdown_mps,s7_peak_grf_bw,s7_stomp_j,s8_e_legs_upper_j,s8_e_legs_lower_j,s8_e_waist_j,s8_e_arms_upper_j,s8_e_arms_lower_j,s8_v_legs_upper_krads2,s8_v_legs_lower_krads2,s8_v_waist_krads2,s8_v_arms_upper_krads2,s8_v_arms_lower_krads2,s8_steps,s8_touchdown_mps,s8_peak_grf_bw,s8_stomp_j,s9_e_legs_upper_j,s9_e_legs_lower_j,s9_e_waist_j,s9_e_arms_upper_j,s9_e_arms_lower_j,s9_v_legs_upper_krads2,s9_v_legs_lower_krads2,s9_v_waist_krads2,s9_v_arms_upper_krads2,s9_v_arms_lower_krads2,s9_steps,s9_touchdown_mps,s9_peak_grf_bw,s9_stomp_j,s10_e_legs_upper_j,s10_e_legs_lower_j,s10_e_waist_j,s10_e_arms_upper_j,s10_e_arms_lower_j,s10_v_legs_upper_krads2,s10_v_legs_lower_krads2,s10_v_waist_krads2,s10_v_arms_upper_krads2,s10_v_arms_lower_krads2,s10_steps,s10_touchdown_mps,s10_peak_grf_bw,s10_stomp_j,s11_e_legs_upper_j,s11_e_legs_lower_j,s11_e_waist_j,s11_e_arms_upper_j,s11_e_arms_lower_j,s11_v_legs_upper_krads2,s11_v_legs_lower_krads2,s11_v_waist_krads2,s11_v_arms_upper_krads2,s11_v_arms_lower_krads2,s11_steps,s11_touchdown_mps,s11_peak_grf_bw,s11_stomp_j,s12_e_legs_upper_j,s12_e_legs_lower_j,s12_e_waist_j,s12_e_arms_upper_j,s12_e_arms_lower_j,s12_v_legs_upper_krads2,s12_v_legs_lower_krads2,s12_v_waist_krads2,s12_v_arms_upper_krads2,s12_v_arms_lower_krads2,s12_steps,s12_touchdown_mps,s12_peak_grf_bw,s12_stomp_j,s13_e_legs_upper_j,s13_e_legs_lower_j,s13_e_waist_j,s13_e_arms_upper_j,s13_e_arms_lower_j,s13_v_legs_upper_krads2,s13_v_legs_lower_krads2,s13_v_waist_krads2,s13_v_arms_upper_krads2,s13_v_arms_lower_krads2,s13_steps,s13_touchdown_mps,s13_peak_grf_bw,s13_stomp_j,s14_e_legs_upper_j,s14_e_legs_lower_j,s14_e_waist_j,s14_e_arms_upper_j,s14_e_arms_lower_j,s14_v_legs_upper_krads2,s14_v_legs_lower_krads2,s14_v_waist_krads2,s14_v_arms_upper_krads2,s14_v_arms_lower_krads2,s14_steps,s14_touchdown_mps,s14_peak_grf_bw,s14_stomp_j,s15_e_legs_upper_j,s15_e_legs_lower_j,s15_e_waist_j,s15_e_arms_upper_j,s15_e_arms_lower_j,s15_v_legs_upper_krads2,s15_v_legs_lower_krads2,s15_v_waist_krads2,s15_v_arms_upper_krads2,s15_v_arms_lower_krads2,s15_steps,s15_touchdown_mps,s15_peak_grf_bw,s15_stomp_j,s16_e_legs_upper_j,s16_e_legs_lower_j,s16_e_waist_j,s16_e_arms_upper_j,s16_e_arms_lower_j,s16_v_legs_upper_krads2,s16_v_legs_lower_krads2,s16_v_waist_krads2,s16_v_arms_upper_krads2,s16_v_arms_lower_krads2,s16_steps,s16_touchdown_mps,s16_peak_grf_bw,s16_stomp_j,s17_e_legs_upper_j,s17_e_legs_lower_j,s17_e_waist_j,s17_e_arms_upper_j,s17_e_arms_lower_j,s17_v_legs_upper_krads2,s17_v_legs_lower_krads2,s17_v_waist_krads2,s17_v_arms_upper_krads2,s17_v_arms_lower_krads2,s17_steps,s17_touchdown_mps,s17_peak_grf_bw,s17_stomp_j
decoupled_wbc_h070_p000,4608,complete,90,18,12.437,3.91826,0.321891,0.168486,372.1,75.373,76.4572,20.1841,1.44299,52.3879,44.8682,15.7754,25.0457,3.8428,29,0.297178,0.990516,1.47089,449.579,88.9591,114.363,49.01,1.93999,67.0068,59.7543,18.81,33.5988,4.55619,42,0.30961,0.912695,1.27386,326.082,76.1247,90.2903,35.0503,1.88063,51.2611,39.1563,15.5199,26.8829,3.46058,28,0.303179,1.09456,0.986977,296.401,66.2796,69.0818,27.0896,1.73186,46.1886,41.0893,13.9308,23.4651,3.57291,38,0.254017,0.870457,0.995832,382.262,88.9728,110.751,49.8929,2.59245,63.676,50.7571,18.8607,32.6606,6.07136,36,0.249514,0.925149,1.41211,446.041,135.623,112.503,27.2928,2.1459,65.9304,55.7156,19.1214,31.5131,5.78751,35,0.28896,1.10169,1.54086,378.181,76.5117,82.4879,20.6828,1.75721,52.5715,46.402,15.1135,24.2889,4.87844,32,0.282239,0.981903,1.42807,391.303,115.585,115.288,23.881,2.16488,59.9173,60.3683,20.1322,31.789,5.09204,39,0.252242,1.0754,1.40511,466.811,89.3007,94.2414,79.4217,1.93208,70.0231,52.8897,19.1055,28.3897,5.07374,36,0.359102,1.12826,1.58162,538.203,120.516,94.6035,29.7619,2.25386,72.4116,62.5657,21.4557,30.0476,7.75718,32,0.391917,1.32396,2.02294,1457.96,173.644,208.095,57.0037,2.97389,126.001,80.2933,35.4123,41.2939,9.41335,31,0.44939,1.73042,3.54596,1051.05,217.898,190.519,43.6422,2.77233,94.337,77.7218,26.8329,33.7939,9.18623,34,0.217666,1.13373,3.53264,353.768,87.8806,101.97,30.3686,2.19675,57.4049,51.3775,18.54,24.0635,5.30385,39,0.210422,0.963208,1.06511,336.194,78.619,78.7738,35.1428,1.87016,50.256,43.844,15.3328,24.231,4.54613,30,0.308587,1.23227,1.62624,462.347,105.417,95.6608,85.6244,3.67075,76.0768,53.8966,20.5758,29.399,5.90179,32,0.441687,1.51056,1.69543,377.679,95.8937,105.636,22.0496,2.93404,62.7235,58.4551,19.5386,28.8929,5.17925,35,0.289017,0.924003,1.3564,439.893,73.2946,75.7776,18.8483,1.67182,65.8769,47.8337,17.3436,27.2278,4.79521,35,0.266892,1.00601,1.31841,364.688,64.4047,89.5038,23.989,3.33904,52.985,41.5534,15.4506,27.148,5.60119,23,0.374632,1.26933,1.54103
decoupled_wbc_h070_p000,4609,complete,90,18,9.32251,3.73964,0.152197,0.0595444,332.712,67.1015,97.7777,19.2215,1.47403,54.8498,45.4735,16.3704,26.3872,3.38099,33,0.263849,1.12621,1.42121,286.645,73.3838,108.149,24.9162,1.24822,41.967,39.6743,14.2432,26.0822,4.31042,18,0.232028,0.952517,1.17827,358.19,73.1732,99.8127,25.7715,2.08437,55.5476,42.5288,16.6144,27.4955,4.03246,27,0.342686,1.32848,1.8847,407.112,67.8964,115.531,25.8621,2.32151,63.241,46.6517,19.1352,28.176,4.71605,36,0.242272,1.02156,1.34047,436.042,83.2927,124.438,31.4838,2.41146,67.771,51.7521,20.7532,31.8932,5.40495,34,0.349246,1.31217,1.79961,430.314,85.8619,95.5724,30.5406,1.92396,62.6836,55.4924,18.9771,27.2319,5.51394,43,0.26488,0.80486,1.21986,410.223,140.08,120.224,66.9752,2.82878,62.0009,57.6566,19.8121,29.0605,6.6633,30,0.279132,0.972982,1.74606,384.818,73.1066,105.812,61.7493,2.64091,53.5337,42.9505,17.5654,27.8256,7.25475,25,0.341862,1.22484,1.81123,405.9,89.2163,117.403,40.0814,6.26947,61.846,48.5839,18.7174,22.7917,7.90174,38,0.264828,0.940791,1.41635,381.691,116.742,160.548,146.47,23.106,60.2575,56.3122,19.5592,31.6407,15.51,22,0.290827,1.24139,2.36869,386.01,114.945,120.397,30.9603,2.04786,59.6413,59.3024,19.4413,24.0788,6.27648,35,0.287327,1.00905,1.69404,299.865,85.5755,110.412,29.261,1.81122,45.3543,45.3977,15.3976,22.9215,3.5242,31,0.20742,0.727227,1.14836,425.463,113.454,96.4332,39.0054,1.00525,60.1794,54.663,17.1332,25.7312,3.78017,31,0.303909,1.03258,2.35114,328.805,96.5248,96.3636,37.034,2.09005,52.7639,48.6851,17.2782,23.866,5.32534,39,0.183445,0.914673,0.928692,646.77,113.333,107.119,38.5891,1.61817,77.0326,56.2861,20.4223,24.6911,5.59755,27,0.35446,1.22085,2.54308,307.503,78.3612,81.0348,51.1762,1.30104,51.5399,41.9507,14.5492,22.2274,4.59421,23,0.342297,1.25329,1.66777,450.093,95.962,89.226,43.9895,1.25752,62.3431,46.2262,17.4233,26.841,4.86656,39,0.229973,0.883217,1.11943,438.756,97.5585,88.5029,44.0973,2.17993,69.4155,60.6353,17.7754,32.5357,3.52185,38,0.25165,0.932479,1.34072
decoupled_wbc_h070_p000,4610,fell,25.88,6,19.7094,30.9632,0.553111,0.62048,295.072,76.8307,91.3717,22.2676,1.71776,53.133,45.9527,16.5401,24.7038,3.31844,40,0.175081,0.829591,0.997029,325.628,80.6898,101.849,66.1844,2.613,56.5378,49.746,17.6817,31.1394,5.63101,38,0.245406,0.880113,1.04969,270.741,64.5778,79.7662,27.712,2.4179,45.8108,44.1705,14.1109,23.5201,4.38507,45,0.214121,0.799687,0.943484,420.429,90.2785,85.2215,23.3964,3.43257,62.8959,49.0102,17.1948,30.5288,4.79866,33,0.282923,0.942697,1.77498,411.545,91.8759,97.7705,22.2283,1.89164,60.0759,54.4499,18.0827,25.0364,3.89258,32,0.332154,0.990785,1.881,2351.8,211.226,440.578,45.3237,1.02081,111.862,47.8034,33.1661,29.5741,3.85914,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decoupled_wbc_h070_p000,4611,complete,90,18,10.1745,3.18453,0.111147,0.253986,413.134,88.6281,114.906,26.7991,1.8036,65.7986,54.5012,20.1856,33.7119,4.95011,49,0.222751,0.870385,0.918006,351.033,104.722,121.023,30.9108,2.27592,53.5696,51.826,16.8522,32.2702,4.51756,30,0.261579,0.951633,1.26027,299.317,66.7607,76.4059,28.8826,1.83565,51.4822,39.9234,15.0393,25.0387,4.50628,33,0.27212,1.08703,1.27638,437.218,87.837,128.567,67.4788,3.18578,66.855,54.578,21.2365,33.7811,5.64667,33,0.301782,1.20007,1.82298,270.791,73.8058,107.509,27.8732,1.67213,47.9906,40.4675,15.0991,22.3929,4.09925,18,0.319734,1.41041,1.5596,588.488,113.491,148.943,162.81,2.08357,72.7846,58.7562,21.2903,34.3392,5.55242,32,0.322509,1.1955,2.62674,312.299,101.204,87.8151,37.7839,2.49962,50.8695,48.9703,15.6254,22.95,3.94226,35,0.31353,1.10074,1.05182,400.483,99.4648,126.269,137.26,3.85981,60.138,53.4078,18.8421,35.4056,7.77453,34,0.249658,0.93113,1.48307,1096.81,168.162,173.325,52.1353,3.17041,101.918,64.0583,30.4574,31.4589,5.35434,32,0.263994,1.15267,2.87737,412.102,74.1063,81.3944,27.9027,3.22304,61.3246,46.8849,15.1635,22.1362,2.9069,32,0.324967,1.18078,1.64582,316.494,97.2051,100.003,33.3042,3.54174,47.7375,50.003,16.558,25.7538,4.66972,45,0.188298,0.747817,0.964606,305.241,82.6521,114.521,29.9047,2.03691,50.6477,47.2635,17.2116,28.5773,5.62845,28,0.225966,0.956639,1.1385,651.514,135.686,150.993,212.513,16.8104,82.7512,65.3694,22.9664,53.3064,13.1616,37,0.246174,1.10952,1.92751,267.127,89.8641,98.7349,28.5496,1.74782,44.097,39.8993,13.1978,24.0577,3.53159,38,0.194754,0.677812,0.963726,301.01,91.491,151.545,92.2709,2.11427,47.1635,46.377,17.8467,31.6704,4.72261,26,0.206157,0.901568,1.58591,705.113,124.716,114.116,33.9661,1.81366,74.0985,58.596,22.0781,29.8355,5.00215,30,0.257352,1.14268,2.01927,454.849,111.218,90.4923,25.8611,2.0352,60.1239,50.4703,18.6438,26.2579,4.90877,31,0.238312,1.05264,1.49111,648.119,135.373,114.693,200.653,17.9301,75.7593,71.1596,21.5104,35.3832,11.3475,32,0.36682,1.28093,2.36221
decoupled_wbc_h070_p000,4612,fell,81.24,17,28.4817,6.84613,1.761,2.89972,307.654,74.8243,74.4264,21.6235,2.43442,45.3217,42.3896,14.119,22.837,3.00274,35,0.215519,0.793533,1.04373,292.117,73.0069,77.2428,40.5745,1.79964,43.3952,39.6474,13.7404,26.0305,3.75924,46,0.202849,0.753542,0.710822,409.29,71.6969,101.756,44.8667,2.55334,63.9871,44.3232,18.1554,25.842,4.72697,36,0.334991,1.0359,1.18883,496.435,87.1855,127.221,23.8226,3.02185,76.9925,53.0417,22.2138,24.0104,5.9493,31,0.385227,1.20582,2.02625,401.857,67.3493,78.5686,59.0603,2.30309,59.5233,47.3903,16.3776,22.8833,4.43374,29,0.356026,1.21974,1.70278,390.527,83.5324,104.724,27.1113,1.94944,56.2373,44.9124,18.0636,21.8053,4.55541,26,0.368016,1.35432,2.09882,319.974,54.4408,89.9759,24.0416,1.27738,53.9652,39.1241,16.8376,19.8639,3.60051,27,0.344768,1.18826,1.36808,1143.96,206.584,216.686,48.4103,2.53254,123.039,88.7733,37.4543,42.9846,7.05065,33,0.407978,1.77448,4.65909,420.919,95.2937,68.1755,27.7281,1.98907,61.8166,52.186,16.1753,20.1758,3.41614,32,0.487337,1.19339,1.74193,524.375,117.184,115.038,50.3354,2.46777,77.0208,58.6043,22.056,34.9625,4.94819,37,0.357693,1.46463,1.94532,344.85,89.7712,129.048,161.305,8.74258,56.3548,49.3688,17.6592,37.5633,9.07454,28,0.216306,1.03557,1.41151,438.642,83.6644,100.9,199.64,12.3514,56.5696,42.0858,17.1149,32.5989,10.5201,23,0.309756,1.19204,2.39426,888.683,124.647,134.656,58.1136,1.77656,69.6228,47.4237,21.8163,29.4238,3.30043,17,0.310574,1.53606,4.35071,446.543,130.604,114.966,45.2292,1.35909,66.3281,64.1878,18.0994,26.9239,3.45319,37,0.29615,0.93878,1.43567,488.582,117.295,105.143,28.3224,1.60144,66.2547,52.3683,17.3001,23.2043,3.64569,27,0.315586,1.2481,2.67322,869.938,255.729,184.44,56.4533,1.75347,100.754,82.8226,24.5507,33.4763,5.7588,25,0.279971,1.27466,3.95934,5795.42,468.503,778.993,139.809,10.3232,255.197,71.471,65.0749,62.7746,19.97,2,0.314224,1.33585,6.39813,,,,,,,,,,,,,,
decoupled_wbc_h070_p000,4613,fell,50.7,11,16.449,17.8628,1.43006,1.32094,317.729,73.0894,101.736,29.4856,2.44028,48.0478,45.3365,15.7171,26.143,3.6274,26,0.260028,0.980119,1.54305,244.819,72.6926,95.1507,36.814,1.57296,37.3404,37.9388,12.6799,21.0613,2.91751,18,0.264922,0.702281,1.65365,350.212,109.269,108.866,38.4312,1.82052,50.6648,50.4937,16.0402,26.647,4.52882,28,0.246568,0.895985,1.54279,218.752,55.3501,68.3455,61.2991,2.10586,34.7397,27.634,12.4831,18.7985,3.72065,21,0.281442,1.26491,1.36235,384.353,194.122,136.799,46.2324,1.90762,58.2948,65.3193,19.7014,31.0351,4.93912,33,0.130264,0.840287,1.3789,308.146,73.7414,52.8515,35.3424,1.44727,44.0072,35.3005,10.9553,18.0199,2.53895,17,0.488531,1.66803,2.36594,315.806,57.4184,115.823,41.8793,1.47954,49.4059,34.8887,14.6809,22.0079,4.01993,30,0.260298,0.961592,0.941755,422.468,91.3742,131.989,104.037,3.01745,62.6707,47.0085,18.4633,26.6414,6.64663,25,0.265731,1.39991,2.45225,462.805,127.651,107.897,36.0073,1.79141,66.7017,58.8822,19.2393,25.9838,5.89129,42,0.304501,0.99374,1.64926,818.082,154.367,175.635,52.6989,1.75712,101.09,73.3273,27.7328,42.1385,6.45896,31,0.417078,1.52499,2.89087,1636.77,334.93,201.297,80.5844,3.2339,66.8936,42.9756,18.8255,27.8328,7.90232,2,0.0847015,0.610824,0.137741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decoupled_wbc_h070_p000,4614,complete,90,18,12.252,3.18296,0.19435,0.0782784,286.636,80.9923,86.0587,34.3686,2.2233,47.2484,45.2962,14.9714,24.4096,3.40376,41,0.183247,0.717498,0.906358,303.887,71.0987,105.753,32.8087,2.38773,55.8217,43.0266,17.7623,25.9144,4.14598,32,0.253685,1.07871,1.18841,355.168,79.7686,105.67,29.5684,1.65591,59.7237,51.9513,16.3313,23.8756,4.15317,37,0.27753,1.004,1.46311,424.282,103.144,115.828,31.6764,1.78012,60.9766,57.833,19.5075,29.3222,4.61554,27,0.317416,1.21574,1.68324,314.07,69.6647,84.5548,27.3277,1.99697,52.3826,45.5436,15.7247,25.7228,3.08332,36,0.244212,1.00554,1.39813,324.099,90.9673,112.553,27.2973,1.94799,52.7013,51.6503,17.7388,26.3298,3.86434,35,0.227141,0.960744,1.34774,416.384,86.8858,93.2455,23.8053,2.50093,57.8645,53.5034,16.4769,23.5408,4.99566,31,0.291112,1.00904,1.64198,357.97,68.4584,95.6636,39.5382,3.15541,49.8785,40.2959,15.6601,22.5035,4.86831,27,0.249075,1.0424,1.73274,432.652,98.6351,96.6975,25.2278,1.60842,60.766,55.2219,18.1993,25.0361,4.14971,28,0.305632,0.922497,1.717,912.082,139.056,152.26,29.1157,2.15302,95.1758,66.0581,25.2187,33.3815,5.10759,29,0.324794,1.44791,2.78225,451.63,89.7938,101.8,84.0422,3.27545,61.2079,56.2921,17.704,28.6873,5.84411,45,0.271907,0.973325,1.35638,421.706,81.1141,100.164,70.0201,2.00846,63.072,47.9568,18.8262,30.2506,4.79515,37,0.266845,1.07858,1.37,351.388,82.8636,123.715,29.8973,1.39655,55.6186,46.6761,17.0475,26.3848,3.17131,27,0.291986,1.12155,1.3817,472.026,113.433,130.936,27.5699,2.7906,64.0583,59.6211,19.5405,30.7673,3.72996,24,0.37433,1.28666,2.36823,403.452,104.397,100.572,27.6298,1.66807,60.0623,57.2353,18.0534,26.9708,3.39282,32,0.315058,1.00164,1.97546,606.568,153.264,112.508,101.8,4.10553,81.7299,63.7766,22.6728,44.2121,7.25141,30,0.350276,1.20044,2.25549,411.826,86.052,105.364,152.807,15.4282,61.6769,52.4017,17.9388,44.1099,12.3717,26,0.330589,1.10163,2.33996,392.601,78.3651,79.5303,32.7894,1.71613,61.8487,46.9954,17.27,23.5454,3.64644,38,0.326506,1.23059,1.39076
decoupled_wbc_h070_p000,4615,complete,90,18,8.17414,3.51072,0.0713321,0.155186,283.427,59.762,76.8719,18.873,2.25629,46.1882,39.5436,14.3682,21.4718,2.79922,38,0.211064,0.94297,1.00599,334.771,88.1652,122.384,33.2892,2.26314,56.0972,47.9376,18.5134,29.4832,4.7393,42,0.206725,0.915556,0.953275,440.895,119.318,109.505,52.604,2.30883,61.2132,55.5373,17.2,34.2592,6.06966,26,0.351118,1.17737,1.98123,377.906,83.6466,91.2325,29.5343,2.15795,57.0818,48.7647,16.2365,29.7696,4.39183,31,0.264047,1.09527,1.58335,226.536,69.9485,91.7427,34.708,1.27945,35.7352,37.7442,13.4343,25.2819,3.6794,22,0.186626,0.735156,1.27566,348.421,81.4949,104.865,41.5328,1.23026,49.2379,43.6994,15.3478,26.805,4.02665,35,0.196379,0.844189,1.19886,485.554,108.716,127.136,79.1988,3.53957,65.4435,57.4534,17.5172,31.8493,5.51685,33,0.249093,1.22338,2.1989,446.56,120.992,90.647,37.0413,2.91045,70.2878,56.3334,17.2323,27.6346,3.09944,31,0.43451,1.23455,2.46369,435.241,176.299,103.819,45.0151,1.5424,63.3497,57.2043,18.6916,30.3115,3.95129,33,0.407374,1.17412,1.82747,634.046,259.803,167.906,42.8913,2.70962,86.7934,76.1669,24.3874,34.8777,5.72826,33,0.424382,1.19907,2.71335,486.644,148.181,128.436,35.68,2.23611,68.9066,59.4105,20.0329,30.9882,6.25786,37,0.304595,1.09358,1.42619,412.21,130.675,136.442,40.4159,2.36359,60.4875,57.8853,18.6792,29.9766,6.38418,37,0.278958,0.978367,1.59868,336.331,69.6622,90.8613,34.4404,1.95648,53.314,46.4107,16.4496,20.954,3.23334,47,0.215006,0.817479,0.870456,348.445,109.566,139.906,34.2217,2.00426,56.6006,52.2136,18.2421,24.4151,3.89719,22,0.280454,1.0683,1.56727,485.759,93.3879,87.0002,30.5456,1.50341,68.7584,53.5888,17.9122,22.2815,3.42037,32,0.357973,1.2377,2.30311,336.19,69.411,69.5105,29.1692,1.54742,54.4753,43.9531,15.2094,23.1914,3.86334,35,0.241468,0.96424,1.44293,478.087,95.1936,88.9745,132.862,20.7619,63.336,44.8856,17.6764,36.9134,11.1412,32,0.346319,1.17855,1.50447,319.56,89.8458,72.7533,36.0743,1.61397,51.5444,44.2545,15.0814,21.9791,4.55072,37,0.24505,0.963873,0.874904
decoupled_wbc_h070_p000,4616,fell,77.04,16,39.2164,12.6508,2.68405,2.2882,342.606,73.771,88.7817,21.1197,1.9453,53.7379,51.0829,16.6376,22.6712,4.2788,38,0.238904,0.933987,1.208,407.991,95.6113,110.199,28.0466,2.53353,61.1326,50.413,18.1762,22.4599,5.22948,27,0.388106,1.25549,2.08854,337.874,110.743,107.098,29.3219,1.70144,55.514,63.2006,17.3915,25.1378,4.75276,45,0.224021,0.878285,1.28694,411.511,113.096,118.359,55.8256,1.80867,65.5249,52.2912,18.7832,34.6867,4.7982,27,0.364133,1.28789,1.76948,371.754,80.5446,117.469,72.8952,3.40887,55.2761,43.4214,18.4231,30.8707,5.26019,29,0.255535,1.02412,1.67267,581.962,123.087,108.121,34.0814,2.08968,62.8851,56.8263,18.6963,32.5177,4.40576,24,0.296438,1.35755,2.23995,362.064,66.2882,84.5277,48.725,2.7283,63.008,43.3003,16.7411,29.5677,4.42598,34,0.356532,1.01638,1.4138,353.162,78.8676,112.428,25.6659,1.22144,51.3533,42.8664,17.2413,25.5967,4.22121,32,0.285718,1.16688,1.23339,436.184,138.927,130.284,30.0813,1.80828,65.9737,64.8946,19.9824,32.1857,4.98583,34,0.26231,1.0654,1.90807,413.771,101.563,110.419,33.4794,2.38427,64.3747,55.2873,18.7121,31.3363,4.20939,32,0.340262,1.07131,1.78782,310.299,104.042,119.793,31.0865,2.02823,57.9224,53.6171,19.1253,29.1633,4.81006,49,0.192909,0.79328,0.858417,316.592,80.5149,110.943,66.9961,20.0121,51.5816,44.1863,18.5111,37.0633,15.087,34,0.212645,0.912005,1.10077,467.966,117.961,129.138,28.3374,2.9872,71.711,59.5301,20.043,29.7963,5.49897,26,0.387626,1.20893,2.34774,324.272,88.9895,95.363,46.4702,2.41174,46.6339,42.5404,14.0175,23.4005,4.43328,35,0.175323,0.694493,1.17141,335.338,74.5938,87.3486,28.1871,1.50364,48.2918,39.4205,13.4037,20.327,3.5315,20,0.348853,1.22112,2.05079,2653.09,712.792,546.858,98.5396,19.2417,138.98,113.087,57.0633,63.3847,17.7242,2,0.159004,2.14613,20.4132,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decoupled_wbc_h070_p000,4617,fell,40.92,9,20.8766,13.6278,0.845705,1.35289,352.644,99.6792,139.001,26.8748,1.94462,55.5064,53.9294,19.2526,31.2953,4.99387,27,0.240313,0.947881,1.5145,281.332,59.2532,82.8566,24.2227,1.11567,50.9446,41.1354,15.6427,27.6865,3.40616,41,0.210772,1.04029,0.98951,348.745,81.4227,100.546,23.6929,0.967139,55.3565,44.8747,16.9899,25.1013,4.13663,39,0.28335,0.936587,0.925391,207.442,64.7144,87.3724,34.5531,1.26367,36.9535,34.8708,13.665,22.217,3.55744,28,0.21172,0.805641,0.868862,401.186,99.7383,116.859,34.6351,1.42926,61.0352,54.5727,18.1415,27.0339,4.31291,34,0.36013,0.995178,1.52359,489.898,98.6161,106.976,30.8704,1.47761,72.7722,58.0828,19.6534,25.9818,3.73531,32,0.349615,1.33056,2.2198,513.026,109.068,105.872,38.7883,1.22144,72.4609,60.6034,19.6955,26.3897,4.07745,31,0.317809,1.24543,1.86613,424.012,80.1901,128.179,33.7113,1.72301,58.3286,46.0315,18.4248,24.4578,3.69452,31,0.320063,1.06429,1.39539,2588.96,171.678,217.858,39.4817,0.573195,100.451,42.1355,23.6718,26.1408,3.45522,2,0.100304,2.09283,14.3237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
