policy,runid,outcome,survival_s,targets,pos_err_cm,yaw_err_deg,pelvis_speed_mps,head_speed_mps,s0_e_legs_upper_j,s0_e_legs_lower_j,s0_e_waist_j,s0_e_arms_upper_j,s0_e_arms_lower_j,s0_v_legs_upper_krads2,s0_v_legs_lower_krads2,s0_v_waist_krads2,s0_v_arms_upper_krads2,s0_v_arms_lower_krads2,s1_e_legs_upper_j,s1_e_legs_lower_j,s1_e_waist_j,s1_e_arms_upper_j,s1_e_arms_lower_j,s1_v_legs_upper_krads2,s1_v_legs_lower_krads2,s1_v_waist_krads2,s1_v_arms_upper_krads2,s1_v_arms_lower_krads2,s2_e_legs_upper_j,s2_e_legs_lower_j,s2_e_waist_j,s2_e_arms_upper_j,s2_e_arms_lower_j,s2_v_legs_upper_krads2,s2_v_legs_lower_krads2,s2_v_waist_krads2,s2_v_arms_upper_krads2,s2_v_arms_lower_krads2,s3_e_legs_upper_j,s3_e_legs_lower_j,s3_e_waist_j,s3_e_arms_upper_j,s3_e_arms_lower_j,s3_v_legs_upper_krads2,s3_v_legs_lower_krads2,s3_v_waist_krads2,s3_v_arms_upper_krads2,s3_v_arms_lower_krads2,s4_e_legs_upper_j,s4_e_legs_lower_j,s4_e_waist_j,s4_e_arms_upper_j,s4_e_arms_lower_j,s4_v_legs_upper_krads2,s4_v_legs_lower_krads2,s4_v_waist_krads2,s4_v_arms_upper_krads2,s4_v_arms_lower_krads2,s5_e_legs_upper_j,s5_e_legs_lower_j,s5_e_waist_j,s5_e_arms_upper_j,s5_e_arms_lower_j,s5_v_legs_upper_krads2,s5_v_legs_lower_krads2,s5_v_waist_krads2,s5_v_arms_upper_krads2,s5_v_arms_lower_krads2,s6_e_legs_upper_j,s6_e_legs_lower_j,s6_e_waist_j,s6_e_arms_upper_j,s6_e_arms_lower_j,s6_v_legs_upper_krads2,s6_v_legs_lower_krads2,s6_v_waist_krads2,s6_v_arms_upper_krads2,s6_v_arms_lower_krads2,s7_e_legs_upper_j,s7_e_legs_lower_j,s7_e_waist_j,s7_e_arms_upper_j,s7_e_arms_lower_j,s7_v_legs_upper_krads2,s7_v_legs_lower_krads2,s7_v_waist_krads2,s7_v_arms_upper_krads2,s7_v_arms_lower_krads2,s8_e_legs_upper_j,s8_e_legs_lower_j,s8_e_waist_j,s8_e_arms_upper_j,s8_e_arms_lower_j,s8_v_legs_upper_krads2,s8_v_legs_lower_krads2,s8_v_waist_krads2,s8_v_arms_upper_krads2,s8_v_arms_lower_krads2,s9_e_legs_upper_j,s9_e_legs_lower_j,s9_e_waist_j,s9_e_arms_upper_j,s9_e_arms_lower_j,s9_v_legs_upper_krads2,s9_v_legs_lower_krads2,s9_v_waist_krads2,s9_v_arms_upper_krads2,s9_v_arms_lower_krads2,s10_e_legs_upper_j,s10_e_legs_lower_j,s10_e_waist_j,s10_e_arms_upper_j,s10_e_arms_lower_j,s10_v_legs_upper_krads2,s10_v_legs_lower_krads2,s10_v_waist_krads2,s10_v_arms_upper_krads2,s10_v_arms_lower_krads2,s11_e_legs_upper_j,s11_e_legs_lower_j,s11_e_waist_j,s11_e_arms_upper_j,s11_e_arms_lower_j,s11_v_legs_upper_krads2,s11_v_legs_lower_krads2,s11_v_waist_krads2,s11_v_arms_upper_krads2,s11_v_arms_lower_krads2,s12_e_legs_upper_j,s12_e_legs_lower_j,s12_e_waist_j,s12_e_arms_upper_j,s12_e_arms_lower_j,s12_v_legs_upper_krads2,s12_v_legs_lower_krads2,s12_v_waist_krads2,s12_v_arms_upper_krads2,s12_v_arms_lower_krads2,s13_e_legs_upper_j,s13_e_legs_lower_j,s13_e_waist_j,s13_e_arms_upper_j,s13_e_arms_lower_j,s13_v_legs_upper_krads2,s13_v_legs_lower_krads2,s13_v_waist_krads2,s13_v_arms_upper_krads2,s13_v_arms_lower_krads2,s14_e_legs_upper_j,s14_e_legs_lower_j,s14_e_waist_j,s14_e_arms_upper_j,s14_e_arms_lower_j,s14_v_legs_upper_krads2,s14_v_legs_lower_krads2,s14_v_waist_krads2,s14_v_arms_upper_krads2,s14_v_arms_lower_krads2,s15_e_legs_upper_j,s15_e_legs_lower_j,s15_e_waist_j,s15_e_arms_upper_j,s15_e_arms_lower_j,s15_v_legs_upper_krads2,s15_v_legs_lower_krads2,s15_v_waist_krads2,s15_v_arms_upper_krads2,s15_v_arms_lower_krads2,s16_e_legs_upper_j,s16_e_legs_lower_j,s16_e_waist_j,s16_e_arms_upper_j,s16_e_arms_lower_j,s16_v_legs_upper_krads2,s16_v_legs_lower_krads2,s16_v_waist_krads2,s16_v_arms_upper_krads2,s16_v_arms_lower_krads2,s17_e_legs_upper_j,s17_e_legs_lower_j,s17_e_waist_j,s17_e_arms_upper_j,s17_e_arms_lower_j,s17_v_legs_upper_krads2,s17_v_legs_lower_krads2,s17_v_waist_krads2,s17_v_arms_upper_krads2,s17_v_arms_lower_krads2
grove,512,complete,90,18,25.3281,3.28309,0.006066,0.00671093,307.637,106.01,15.6104,17.5831,1.8685,28.3931,63.0107,5.16326,9.31855,1.662,439.12,121.998,16.3888,39.5146,1.81879,29.2581,72.2586,5.20881,9.68416,2.10243,320.364,82.8793,15.8467,15.3236,1.29398,27.9251,46.1286,5.10476,9.76543,2.54436,424.753,123.272,13.2597,8.52845,1.61616,29.3418,58.4843,5.61183,8.5069,3.64999,897.548,146.029,20.4993,19.7118,5.08043,44.7624,86.6487,7.61227,11.8767,5.32572,320.679,93.6307,16.0053,30.9452,4.73212,25.9125,53.3136,5.09471,6.85643,3.94376,249.547,70.5059,10.4453,14.4642,3.80194,18.2672,42.7472,3.58744,6.42042,4.60837,301.642,122.112,12.5464,12.738,8.07032,20.6898,46.1054,4.1637,7.21366,4.80264,124.429,44.6583,7.10393,9.64725,3.34697,11.2357,26.0385,2.32512,4.05798,3.65436,340.517,79.8129,15.845,17.6713,1.7467,26.1232,51.7486,5.00657,8.90914,3.64219,140.301,65.7689,9.28499,22.1351,1.27423,14.9397,37.1671,2.98134,5.58817,1.19529,748.322,89.6381,33.9795,91.0451,2.3052,35.2656,50.3602,6.83787,13.8894,2.94821,166.693,36.0989,9.48653,21.9821,1.24593,15.0096,26.4461,3.0516,5.15228,1.15591,3212.4,427.744,218.786,78.014,3.03186,141.125,177.461,26.9638,45.5124,8.65666,1188.44,283.042,52.7482,25.9918,1.11289,70.6666,131.921,14.2455,21.8325,4.86955,610.906,154.781,27.4615,56.2166,68.5648,47.2299,83.4819,9.93889,24.7597,13.8313,404.268,118.974,22.2956,17.0836,1.02565,33.4904,67.6663,6.23002,10.1788,2.36673,1940.06,205.067,75.6275,35.3752,1.29115,71.4322,111.052,12.9671,20.7688,5.38277
grove,513,complete,90,18,8.50682,3.96715,0.0750944,0.0738653,162.998,40.5034,7.78229,18.1023,1.29948,13.4933,31.6124,2.33424,6.05662,1.21605,350.02,94.7093,15.1872,39.0355,1.46607,29.4552,58.475,5.7429,14.7471,2.50155,204.731,117.927,11.7,19.4159,1.25191,20.6332,61.9042,3.58165,7.49962,1.30475,273.589,84.5973,11.6598,15.7292,0.871463,21.4342,44.4284,4.04103,9.1173,1.67023,229.839,77.5227,10.9759,15.7861,2.71659,23.1717,47.9932,4.45188,7.83586,2.76633,411.869,113.815,17.2235,48.3561,3.91948,25.8859,50.3944,5.19829,13.7265,8.58802,433,84.7842,20.3974,24.7957,1.81527,26.031,53.1857,5.57363,12.8378,5.39764,176.826,89.8554,11.4977,18.9989,1.48637,20.7139,41.7659,4.08586,10.3258,5.69972,1109.98,245.864,60.6243,129.108,3.28081,58.2604,99.5038,12.347,30.1596,8.45457,220.412,71.1564,12.9143,23.8415,1.253,20.411,42.6908,4.2026,9.09626,4.30876,558.629,105.894,43.1571,175.992,28.8058,35.8987,65.3357,7.75921,27.2809,14.3972,469.899,122.367,46.5071,128.571,8.21901,29.8399,61.0496,6.47149,24.6151,10.0245,934.414,222.233,32.92,26.4365,2.10635,63.9235,116.273,11.9518,18.5939,6.31645,851.459,263.133,93.5845,69.2557,2.40903,55.6141,107.528,11.0574,21.9234,5.9047,263.407,80.2963,15.4604,36.4751,9.59257,18.4043,46.8455,3.81648,9.94294,6.0079,794.276,231.757,28.2388,32.8331,1.43626,47.8808,105.706,8.66076,15.1035,3.77609,367.976,98.3213,16.2892,27.7706,1.30193,26.9473,54.6217,5.24644,9.37663,2.56688,450.913,135.786,17.3804,31.4339,0.784409,28.9484,67.3589,5.13525,10.0573,1.55634
grove,514,complete,90,18,10.5609,3.52697,0.473622,0.412534,284.393,90.9765,11.4591,15.2457,1.31959,27.2233,61.6624,4.97529,8.41943,1.46423,130.836,36.2999,4.89246,26.8363,2.4842,10.9033,25.5567,2.08153,8.25743,1.96234,744.839,182.22,24.9189,21.9297,1.36844,45.7049,91.9681,8.1439,14.0346,2.32139,155.956,65.7939,7.06632,16.8254,0.841985,14.3522,34.4428,2.9583,6.2594,1.42207,583.476,156.545,25.585,18.9888,2.1951,38.8226,72.5209,7.97855,15.831,4.86975,278.74,73.3979,11.8629,29.0763,20.7935,23.0488,44.4444,4.9142,15.75,10.0598,211.68,79,12.0337,27.6796,3.12297,18.6442,38.9699,3.49664,11.0896,6.65125,133.534,54.7755,7.55064,17.54,2.08038,13.1105,29.2301,2.41966,4.3805,1.41434,1340.32,392.682,61.8626,47.6767,1.51611,73.5005,155.574,12.9981,18.1645,5.09698,1702.5,364.581,148.768,87.4161,2.37036,82.9717,158.266,14.7031,22.995,5.81966,166.818,31.4094,8.38452,20.8273,1.54042,12.9189,19.0316,2.50544,4.4226,1.18472,370.781,104.659,23.7113,17.675,1.66306,30.5196,63.8413,5.55573,6.67555,1.79515,844.87,186.411,49.3187,51.507,1.09258,46.966,93.7934,9.8078,11.7722,1.83471,679.305,200.218,32.0123,62.7144,1.81988,41.5306,90.2901,8.05749,11.8299,2.67635,765.289,232.366,28.8792,27.281,1.30805,52.2604,111.739,10.0993,11.3232,3.15425,411.175,107.737,21.3397,21.2151,1.21921,33.8741,65.3252,6.31938,9.02245,1.65235,408.805,112,22.2177,38.641,1.73912,33.3742,63.8194,6.63659,10.8215,2.58963,1132.91,282.638,67.9271,35.0844,1.6551,68.0818,121.395,12.9407,14.8053,3.67265
grove,515,complete,90,18,9.09486,3.70964,0.00595577,0.00683882,463.818,142.127,14.0979,19.4041,1.40839,31.3818,70.3985,5.304,9.01542,1.41413,409.292,111.486,16.4098,18.182,1.09429,26.4607,51.4729,5.33713,9.95206,2.07674,343.868,73.8122,14.062,20.9997,1.01699,24.351,48.5785,4.51827,6.82715,1.23903,221.015,63.6651,10.9254,33.3216,1.7016,17.846,40.257,3.19732,7.45257,1.3025,225.712,41.3036,14.7773,50.0404,3.55592,17.3886,31.6281,3.80915,10.0021,2.61834,159.45,50.2148,8.76525,14.2191,2.00295,15.3094,38.3302,2.75892,5.1357,1.58557,441.407,133.644,20.6428,22.1825,1.60462,27.1154,68.3808,5.24904,10.3329,3.22146,339.639,80.3528,24.8068,118.82,14.5551,26.4601,50.4273,5.04631,12.6392,7.06983,592.786,179.785,53.9905,75.0668,17.3089,47.4996,96.5482,10.4975,23.0378,9.50136,136.933,60.9517,9.33891,14.4781,1.16047,16.0242,31.7088,3.32752,4.88266,1.29387,425.036,111.645,20.3052,17.4878,1.02286,27.3553,50.496,5.12713,6.77945,1.79853,784.684,127.801,33.3344,13.4468,0.965607,41.4584,87.0087,8.03175,12.5626,3.37252,118.678,53.1119,7.06299,12.3695,1.03323,12.3944,26.0889,2.50934,3.40445,1.62387,929.735,196.523,35.8168,32.5802,1.88903,55.4985,102.28,10.5636,17.2865,2.43216,1083.54,238.387,35.6099,22.6092,1.33739,62.2995,115.913,11.2728,20.5276,2.69783,435.77,90.6401,13.944,15.5939,0.981606,30.145,63.4631,5.55778,8.20517,2.92978,341.392,74.2852,14.4247,33.7473,5.34333,26.3772,53.0948,4.89824,7.63197,7.63477,923.2,160.357,36.5067,45.1222,4.70086,50.9882,90.1951,10.3225,8.03273,7.68047
grove,516,complete,90,18,19.039,3.16877,0.00313998,0.00347637,170.363,69.5779,8.43221,13.5044,1.77595,15.4336,37.4683,2.73666,5.56379,1.72781,253.62,76.1358,9.19354,39.5818,2.7704,17.1152,39.9163,2.92713,8.1605,2.39914,291.899,72.3169,10.5153,13.2773,1.51953,23.3272,42.7082,4.40259,8.4686,2.95377,420.2,70.7006,16.2483,17.6038,2.46884,30.2291,46.2649,5.76583,8.28965,3.63411,289.046,53.4121,14.2454,47.8753,3.56184,21.7882,40.3652,4.23415,13.3094,5.14448,495.413,131.813,22.3642,25.1347,1.96837,33.2299,65.9517,6.42152,9.13371,1.74473,195.329,57.4219,10.5283,15.435,1.02729,14.7125,38.5057,3.01036,6.55028,1.11439,492.02,116.901,14.3713,14.2264,1.07355,33.0471,59.9386,6.33813,9.70113,2.38103,302.094,105.125,14.9837,17.2209,2.52814,20.2568,56.165,3.66909,5.83778,2.27441,952.579,192.112,57.1647,29.0591,1.71764,56.1341,107.706,10.4255,14.9694,5.33519,1018.01,198.723,46.7067,58.8455,5.40141,53.7237,106.215,10.1344,22.2786,7.78379,177.729,51.9833,8.84418,28.3525,1.29184,15.0333,30.5956,2.70373,5.15529,1.79469,514.809,170.58,27.5811,112.526,2.46974,39.9307,82.2121,8.36362,21.8756,8.06953,277.554,72.1589,26.2468,77.77,103.504,25.5268,48.8382,7.17834,24.5648,12.2808,228.689,58.7463,14.1053,15.4597,1.86542,22.5635,44.412,4.813,8.52631,3.25901,1878.21,472.12,85.9273,87.5264,4.22502,87.1494,180.433,16.9859,25.193,8.60632,741.089,171.255,29.678,37.9005,3.90793,54.6322,100.294,11.6242,18.3966,9.8338,773.73,161.16,35.6563,18.216,1.67456,37.0979,68.9348,7.8308,12.6499,4.58493
grove,517,fell,65.64,14,17.4791,14.5929,2.948,3.44361,319.808,121.892,17.7396,22.2208,1.44504,28.7189,65.2775,5.13475,10.221,1.86688,257.13,64.6052,15.6401,47.5362,1.14082,21.8484,42.8651,4.25135,9.66144,1.58002,136.269,30.5952,6.77379,52.6584,0.887388,9.49262,16.8272,1.90777,7.41144,1.79377,331.062,108,23.5596,83.6052,2.08012,24.4214,56.7623,4.68566,12.4918,2.31927,245.011,42.4673,11.7709,26.8193,1.76613,17.7221,29.3604,3.59963,7.31777,1.21149,196.887,52.9754,20.4324,55.9829,2.50444,20.6199,40.381,4.52921,13.9956,4.62714,112.516,41.3675,4.92603,10.2032,1.38412,12.3213,25.9837,2.11631,4.64975,1.26672,358.42,94.9337,9.66824,12.7839,1.36827,24.406,49.5527,4.62268,7.20943,2.04739,266.36,74.5361,10.3462,11.2929,1.20931,23.2701,51.9153,4.2844,5.11447,1.6853,441.906,95.6568,15.1652,18.5301,3.71343,31.2155,62.2837,5.57174,6.31534,3.88378,349.832,82.9303,16.7565,51.2662,3.93393,26.3511,51.8826,5.19507,10.5966,6.64639,359.138,126.068,11.5027,22.3473,8.1133,26.7286,58.4312,4.95857,5.58772,7.28832,428.474,141.555,18.7432,15.7816,1.45529,31.8929,66.1672,5.77124,10.7598,2.63884,1998.3,171.1,242.597,342.656,165.832,51.0256,54.9943,11.2254,45.3125,17.8671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grove,518,fell,61.12,13,11.507,10.2328,2.48219,3.45582,297.094,134.081,14.8448,39.7113,1.85454,25.9248,69.1323,4.65338,7.90451,2.12044,272.535,69.5508,16.1532,27.2818,2.94243,23.7458,45.6038,4.56309,9.16566,4.42919,168.378,52.8194,9.00241,10.369,1.51866,17.4165,30.6796,3.37263,8.81008,7.16789,440.085,94.8202,16.7904,16.0629,1.70942,27.0809,51.2072,5.18746,8.79959,4.25612,269.913,74.71,36.0751,104.918,4.19293,22.1237,40.3088,4.69327,16.0378,6.3107,290.676,65.1771,14.7525,27.5394,1.8548,21.1027,39.6653,4.62078,15.9889,5.87521,401.58,107.768,14.5246,19.8093,1.79658,29.9752,55.18,5.21993,9.54117,3.07729,120.127,68.8539,4.8085,14.7891,1.33619,12.516,32.5113,2.43078,5.86126,1.46188,259.841,72.7604,11.6978,12.117,0.652102,24.1632,51.5228,4.6273,6.98796,1.84918,698.381,149.671,24.7407,16.902,0.737389,45.5809,88.8218,7.95251,13.4539,2.62039,497.838,114.811,21.4026,75.1229,125.294,34.666,58.0687,7.26232,22.6888,9.98353,559.029,168.62,36.1582,71.0368,1.41206,41.8283,82.7338,8.7132,19.7292,5.07417,3874.25,286.087,454.889,67.3958,26.3035,94.3005,106.461,21.5336,33.1161,19.4131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grove,519,fell,51.82,11,36.2127,12.6764,4.73333,5.12478,422.715,156.665,19.1484,24.1274,3.88437,35.6457,69.181,6.06792,11.0665,4.57479,84.5017,25.006,4.94193,20.8519,2.69687,10.0585,20.4744,2.33112,5.06066,3.71608,257.946,65.4283,10.7268,13.2885,1.37596,21.1446,45.2095,4.20435,8.76211,4.02219,223.89,57.2695,9.89025,16.7291,0.958704,19.4122,39.504,3.75223,6.33596,2.49493,111.494,51.2549,6.02938,16.924,3.43142,11.7111,26.9826,2.2434,3.62249,4.25856,532.501,146.882,18.8842,11.6511,2.43766,31.2925,59.5203,5.76655,9.3413,8.04703,296.49,59.2572,11.0214,17.2675,1.15974,24.6616,43.9943,4.56716,4.60899,2.48641,279.043,70.8427,10.0986,18.8181,1.61297,23.0626,51.6093,4.4278,6.15498,2.78017,261.594,57.7902,11.8729,14.7507,2.2039,20.3594,42.024,4.08674,6.96183,1.53709,794.251,215.852,33.7353,19.9084,1.66537,46.8881,79.4907,8.95172,13.1235,6.07954,6023.9,551.298,252.057,74.0064,13.9144,139.142,172.004,28.0444,34.3031,16.2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grove,520,fell,65.72,14,13.4452,6.03449,2.07543,1.971,182.34,55.9373,9.90816,13.2449,1.11234,20.6628,37.021,3.51307,6.43765,1.26623,271.993,65.826,13.0421,19.031,1.82227,21.0235,43.4978,4.25309,6.88236,2.11696,305.984,81.7575,13.5722,12.3986,1.14619,27.3746,54.5667,5.05368,9.09465,3.14378,253.136,96.736,10.334,19.3511,1.03622,21.3081,51.9886,3.90805,6.19936,1.76856,225.517,53.0996,13.078,21.371,1.72551,18.9467,35.823,3.84939,6.08289,1.29598,336.423,78.2688,15.7809,13.6422,1.69054,24.7216,45.8016,5.08952,7.80718,2.45675,1062.7,208.703,33.546,27.0818,2.35461,55.362,106.586,9.6354,13.4573,4.17424,621.385,150.31,24.6673,21.2244,3.09693,38.0732,76.6082,7.26169,10.2654,5.15111,207.636,74.2905,9.24702,10.9612,2.05053,18.5659,44.6147,3.69786,7.54651,3.84736,373.394,89.1006,14.9947,10.4615,1.12779,24.6685,51.2438,4.87159,8.9476,3.96336,217.035,46.1274,14.6961,13.0019,1.4875,16.0818,31.2171,3.43576,7.8057,2.39965,1176.25,250.583,41.5434,20.0432,1.3722,71.1559,129.189,14.7389,17.1257,5.9975,107.854,35.5637,6.55945,8.62369,1.54318,9.93069,21.9467,2.12603,4.42567,1.99121,2138.52,183.67,325.033,115.45,10.5385,50.499,54.2029,13.6402,24.8323,10.1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grove,521,fell,79.64,16,71.3072,11.9314,1.47897,0.892474,277.171,122.232,9.41544,14.1373,1.81771,21.8205,57.2534,3.70881,6.51976,1.38225,287.506,74.133,11.6022,27.6551,1.21798,21.3496,45.715,3.57284,6.37466,1.24412,210.96,63.6149,13.2642,19.9756,1.47317,19.4012,38.1611,3.76999,5.29277,1.12765,103.253,51.157,6.97261,46.5654,1.45004,9.64131,23.7759,2.19239,9.11984,2.21624,142.947,41.1172,9.23277,15.1542,0.743371,12.5892,25.9327,2.53664,3.62698,1.17751,339.582,88.0428,13.378,58.5791,1.83468,21.4622,44.8335,3.92538,13.0963,3.97674,115.022,24.6457,6.22546,11.6709,1.47902,10.2537,17.0482,2.13667,4.40795,1.33338,367.671,75.0866,16.49,16.8842,1.05926,24.0596,46.7706,4.48052,8.64669,2.49828,791.397,175.736,41.6381,34.9943,2.76837,46.3689,86.6955,9.93983,17.7353,9.23588,154.337,42.586,10.7712,19.1869,0.838551,17.4033,34.1408,3.4596,4.93127,0.983357,530.247,236.155,132.614,23.6159,1.34065,50.7601,110.763,10.212,14.979,2.98553,291.596,87.9448,15.8744,42.603,1.43487,23.3106,47.2673,4.67561,13.4741,5.24092,818.25,143.163,38.0873,22.1198,1.96711,48.348,86.6451,9.5564,13.6325,8.02401,2065.59,662.925,142.001,244.302,13.0305,103.454,208.796,21.5856,37.1094,13.5718,588.447,196.698,31.5328,24.3431,1.62993,43.6088,101.528,8.42137,10.9623,5.42694,14947.5,1820.02,2553.65,598.961,108.939,437.153,480.438,110.57,161.498,62.8066,,,,,,,,,,,,,,,,,,,,
