policy,runid,outcome,survival_s,targets,pos_err_cm,yaw_err_deg,pelvis_speed_mps,head_speed_mps,s0_e_legs_upper_j,s0_e_legs_lower_j,s0_e_waist_j,s0_e_arms_upper_j,s0_e_arms_lower_j,s0_v_legs_upper_krads2,s0_v_legs_lower_krads2,s0_v_waist_krads2,s0_v_arms_upper_krads2,s0_v_arms_lower_krads2,s1_e_legs_upper_j,s1_e_legs_lower_j,s1_e_waist_j,s1_e_arms_upper_j,s1_e_arms_lower_j,s1_v_legs_upper_krads2,s1_v_legs_lower_krads2,s1_v_waist_krads2,s1_v_arms_upper_krads2,s1_v_arms_lower_krads2,s2_e_legs_upper_j,s2_e_legs_lower_j,s2_e_waist_j,s2_e_arms_upper_j,s2_e_arms_lower_j,s2_v_legs_upper_krads2,s2_v_legs_lower_krads2,s2_v_waist_krads2,s2_v_arms_upper_krads2,s2_v_arms_lower_krads2,s3_e_legs_upper_j,s3_e_legs_lower_j,s3_e_waist_j,s3_e_arms_upper_j,s3_e_arms_lower_j,s3_v_legs_upper_krads2,s3_v_legs_lower_krads2,s3_v_waist_krads2,s3_v_arms_upper_krads2,s3_v_arms_lower_krads2,s4_e_legs_upper_j,s4_e_legs_lower_j,s4_e_waist_j,s4_e_arms_upper_j,s4_e_arms_lower_j,s4_v_legs_upper_krads2,s4_v_legs_lower_krads2,s4_v_waist_krads2,s4_v_arms_upper_krads2,s4_v_arms_lower_krads2,s5_e_legs_upper_j,s5_e_legs_lower_j,s5_e_waist_j,s5_e_arms_upper_j,s5_e_arms_lower_j,s5_v_legs_upper_krads2,s5_v_legs_lower_krads2,s5_v_waist_krads2,s5_v_arms_upper_krads2,s5_v_arms_lower_krads2,s6_e_legs_upper_j,s6_e_legs_lower_j,s6_e_waist_j,s6_e_arms_upper_j,s6_e_arms_lower_j,s6_v_legs_upper_krads2,s6_v_legs_lower_krads2,s6_v_waist_krads2,s6_v_arms_upper_krads2,s6_v_arms_lower_krads2,s7_e_legs_upper_j,s7_e_legs_lower_j,s7_e_waist_j,s7_e_arms_upper_j,s7_e_arms_lower_j,s7_v_legs_upper_krads2,s7_v_legs_lower_krads2,s7_v_waist_krads2,s7_v_arms_upper_krads2,s7_v_arms_lower_krads2,s8_e_legs_upper_j,s8_e_legs_lower_j,s8_e_waist_j,s8_e_arms_upper_j,s8_e_arms_lower_j,s8_v_legs_upper_krads2,s8_v_legs_lower_krads2,s8_v_waist_krads2,s8_v_arms_upper_krads2,s8_v_arms_lower_krads2,s9_e_legs_upper_j,s9_e_legs_lower_j,s9_e_waist_j,s9_e_arms_upper_j,s9_e_arms_lower_j,s9_v_legs_upper_krads2,s9_v_legs_lower_krads2,s9_v_waist_krads2,s9_v_arms_upper_krads2,s9_v_arms_lower_krads2,s10_e_legs_upper_j,s10_e_legs_lower_j,s10_e_waist_j,s10_e_arms_upper_j,s10_e_arms_lower_j,s10_v_legs_upper_krads2,s10_v_legs_lower_krads2,s10_v_waist_krads2,s10_v_arms_upper_krads2,s10_v_arms_lower_krads2,s11_e_legs_upper_j,s11_e_legs_lower_j,s11_e_waist_j,s11_e_arms_upper_j,s11_e_arms_lower_j,s11_v_legs_upper_krads2,s11_v_legs_lower_krads2,s11_v_waist_krads2,s11_v_arms_upper_krads2,s11_v_arms_lower_krads2,s12_e_legs_upper_j,s12_e_legs_lower_j,s12_e_waist_j,s12_e_arms_upper_j,s12_e_arms_lower_j,s12_v_legs_upper_krads2,s12_v_legs_lower_krads2,s12_v_waist_krads2,s12_v_arms_upper_krads2,s12_v_arms_lower_krads2,s13_e_legs_upper_j,s13_e_legs_lower_j,s13_e_waist_j,s13_e_arms_upper_j,s13_e_arms_lower_j,s13_v_legs_upper_krads2,s13_v_legs_lower_krads2,s13_v_waist_krads2,s13_v_arms_upper_krads2,s13_v_arms_lower_krads2,s14_e_legs_upper_j,s14_e_legs_lower_j,s14_e_waist_j,s14_e_arms_upper_j,s14_e_arms_lower_j,s14_v_legs_upper_krads2,s14_v_legs_lower_krads2,s14_v_waist_krads2,s14_v_arms_upper_krads2,s14_v_arms_lower_krads2,s15_e_legs_upper_j,s15_e_legs_lower_j,s15_e_waist_j,s15_e_arms_upper_j,s15_e_arms_lower_j,s15_v_legs_upper_krads2,s15_v_legs_lower_krads2,s15_v_waist_krads2,s15_v_arms_upper_krads2,s15_v_arms_lower_krads2,s16_e_legs_upper_j,s16_e_legs_lower_j,s16_e_waist_j,s16_e_arms_upper_j,s16_e_arms_lower_j,s16_v_legs_upper_krads2,s16_v_legs_lower_krads2,s16_v_waist_krads2,s16_v_arms_upper_krads2,s16_v_arms_lower_krads2,s17_e_legs_upper_j,s17_e_legs_lower_j,s17_e_waist_j,s17_e_arms_upper_j,s17_e_arms_lower_j,s17_v_legs_upper_krads2,s17_v_legs_lower_krads2,s17_v_waist_krads2,s17_v_arms_upper_krads2,s17_v_arms_lower_krads2
grove,3584,complete,90,18,8.98537,3.94316,0.0829344,0.0953417,134.437,57.618,5.96772,13.2641,2.74594,17.3244,37.1179,2.85388,5.91547,1.34457,217.615,41.0492,10.0093,14.7502,1.56981,15.6776,30.5376,3.57276,7.11561,1.38759,399.512,101.245,20.2787,69.1094,1.85778,27.1489,61.2205,5.59588,13.4482,2.52298,278.351,74.0627,15.0237,23.7223,1.65994,22.6902,52.6689,4.61717,9.48638,1.88311,248.181,96.1389,15.4942,25.6236,1.43955,21.042,53.2181,4.48959,8.63703,1.63502,299.238,99.4767,18.2367,25.8037,1.84327,26.8842,64.0109,5.97842,9.98891,2.56855,397.685,78.6816,19.5178,30.2741,1.6529,25.1408,54.6462,5.81092,11.7227,1.78804,306.332,65.5141,14.7973,27.4246,2.22129,22.2073,47.1546,4.67843,7.81893,1.35243,48.813,20.157,2.9688,14.6428,1.36567,6.11908,10.5296,1.30571,3.0403,0.794208,259.655,63.003,11.3413,21.056,1.39219,20.6116,48.198,4.0266,7.89454,1.41707,2441.37,389.476,147.534,198.574,14.3555,114.775,210.71,24.9507,56.0826,15.5548,888.182,273.526,38.8319,34.5643,2.94766,58.5293,138.567,11.75,18.3028,3.83932,513.724,158.527,25.211,17.4134,1.36105,35.3308,75.8153,7.31131,9.18248,2.40135,1137.46,213.6,97.5919,230.624,15.8829,58.8535,115.366,14.0448,31.296,10.2169,351.452,100.281,17.1978,22.6306,1.41229,31.326,64.4816,6.68467,10.1311,2.06568,162.823,47.9226,12.7957,20.1899,1.76742,16.3065,38.0415,3.78483,5.92694,1.21224,237.076,76.0493,8.46359,14.8181,1.90116,19.5487,45.9994,4.38009,5.77092,1.45766,510.316,111.37,35.958,153.937,6.57407,41.7819,75.1415,9.66418,22.332,6.19354
grove,3585,complete,90,18,10.7475,3.05867,0.0118831,0.0221862,508.259,165.178,21.1216,17.8739,2.27344,39.2807,91.2816,7.91835,13.7497,2.07933,300.591,83.2558,15.2728,22.4778,2.40917,22.6176,50.1555,4.61236,7.88963,1.5431,244.462,93.6758,12.6246,15.5819,2.63251,24.2367,51.3821,5.14702,6.7743,2.28254,324.59,63.2161,20.6204,24.5842,2.25959,22.56,39.6723,5.21262,7.90616,1.77133,463.376,184.816,33.0377,28.5229,2.01737,41.8197,107.024,9.12,14.0396,3.07158,756.963,185.692,37.7504,36.8352,2.20929,43.9087,103.432,8.9148,14.7965,2.46577,715.093,116.518,38.5858,39.8638,2.44795,41.6487,83.8119,8.45256,16.2059,3.46573,417.256,80.6038,26.5745,30.9329,1.33842,31.0329,51.7429,6.86093,10.5544,2.51938,1223.45,314.205,59.5117,39.2557,1.97269,61.9551,162.788,13.2458,17.0617,3.67504,387.813,72.9165,22.658,26.2492,1.33573,27.1642,48.4136,5.9946,7.34026,2.08014,900.759,268.72,69.6028,152.615,20.7621,62.0287,129.874,13.9591,31.9734,12.3454,362.642,82.6812,15.0517,15.9206,1.62395,26.0653,54.2058,5.58904,8.55434,2.11581,881.711,134.588,53.1151,124.501,2.47941,50.2768,90.5951,10.3795,23.896,5.15542,254.287,63.7665,18.1452,21.6136,1.49862,28.6407,54.4021,6.75791,11.8901,2.19722,1956.34,412.025,87.8174,190.645,10.2045,101.986,195.468,20.3559,43.561,11.7425,427.489,141.126,17.7639,25.5257,1.61589,28.0268,76.28,5.42452,9.22905,1.47732,240.37,55.7925,13.8655,24.8514,2.08675,19.7049,40.3719,3.91487,6.75616,1.33581,191.775,69.1033,34.8412,31.754,1.07299,19.1743,42.2535,4.65416,8.08844,1.34282
grove,3586,complete,90,18,7.13996,4.15352,0.0286241,0.0295468,95.7624,43.6034,6.18637,26.3165,2.73348,15.7658,32.7894,2.74856,5.98527,1.52386,272.823,92.6919,13.6749,35.8046,1.94842,26.0144,61.5551,5.11038,13.7981,3.21472,111.45,27.7292,6.55087,15.0218,3.00934,11.227,25.1865,2.59984,5.64982,1.31512,487.883,155.253,22.6827,42.83,11.4559,34.7653,82.2216,6.85336,16.2707,5.64305,534.937,144.745,26.116,38.4501,1.86988,35.2369,87.1263,7.04539,16.7421,2.30047,305.225,74.8695,16.7928,19.7997,1.28862,29.3781,52.0301,5.89629,11.3156,1.51486,355.487,98.5165,14.2176,15.158,2.07387,23.5723,59.1319,4.51244,9.26335,1.63,403.779,80.7541,15.5268,16.3875,1.44092,28.4428,58.571,6.43187,12.9422,1.97124,194.028,44.6495,10.4716,17.1128,2.19017,15.9427,38.0263,2.96099,5.56705,1.15862,378.893,96.361,19.9112,26.3595,1.95821,27.8246,70.8068,6.18393,8.57276,1.97315,517.246,124.821,24.3039,25.0142,1.43457,37.9443,81.1543,7.82296,9.4986,1.93014,556.647,143.933,39.1345,165.809,3.39289,40.2571,83.2224,8.49432,21.0591,4.4677,374.002,74.0034,25.4613,25.9288,1.0786,28.4845,55.2561,7.06722,11.5982,1.71099,268.87,47.9491,19.2915,24.2122,1.63416,21.1494,42.5787,4.23002,7.44422,1.72971,1804.91,341.291,88.7171,71.6943,3.32197,91.0982,178.829,18.7625,33.0893,6.7864,386.273,111.369,25.0708,30.6893,1.35207,32.621,64.6912,7.07672,12.6853,2.8995,304.953,70.5563,15.1717,29.7423,1.75689,23.3248,48.4155,5.03256,10.3991,2.1659,326.731,89.9619,19.3047,23.3123,1.8591,23.1676,49.5036,5.63047,7.94159,2.22836
grove,3587,fell,80.92,17,10.8204,7.38538,2.07629,1.46147,292.766,95.6806,15.5423,15.7384,1.27442,29.1462,70.9781,5.78591,9.81237,1.69114,294.798,72.8995,22.5258,77.914,2.298,22.2971,45.9097,5.42321,10.5074,1.90129,208.17,72.4555,14.4731,25.9697,1.41068,20.0616,44.9776,4.3864,6.98423,1.64957,286.867,91.4408,18.3686,23.4813,1.98224,24.9733,64.334,5.47652,8.38653,2.29358,437.826,124.711,18.5233,33.8013,2.39708,29.354,69.22,5.61165,9.06266,1.94707,347.161,80.8028,15.6091,20.4143,1.88748,21.9433,39.1521,4.65506,7.71633,1.35718,394.054,92.6149,21.3478,17.0793,1.98467,29.963,71.7105,6.77234,8.16221,1.41192,358.709,110.324,15.0112,20.4926,1.63717,30.048,67.2342,6.56057,8.31321,2.10593,290.52,98.1832,13.1804,36.5897,1.69036,24.6792,59.8312,5.38475,9.99723,1.98524,269.401,68.2747,13.6663,14.0523,0.789223,21.3781,47.6112,4.34547,5.29826,1.2318,218.126,84.5988,13.7498,22.1123,1.84353,21.3199,50.8464,5.04123,7.43223,1.83522,795.837,151.763,85.713,132.63,18.0324,50.5436,98.2791,13.6033,24.4792,10.0458,144.416,77.9935,7.95319,16.1349,1.19831,13.1554,39.2458,2.78869,4.92941,1.5279,555.686,149.46,27.3596,25.7402,2.11616,34.572,78.4563,7.95809,9.99227,2.84204,865.735,334.821,58.4816,45.6754,1.95801,66.8814,150.65,13.0489,20.1041,4.55279,1129.76,262.73,80.7157,204.732,9.68451,69.2992,146.997,15.3695,28.1142,8.51904,3223.29,201.677,290.374,79.8778,2.17205,94.0059,66.2206,23.2653,30.0448,4.39975,,,,,,,,,,
grove,3588,complete,90,18,14.9307,3.36314,0.0103453,0.010701,145.546,50.7099,9.21444,26.4722,2.03796,18.538,41.0667,3.21478,6.33028,1.70868,244.191,42.3804,11.2241,12.4088,1.73717,17.0831,29.3186,3.5975,5.98013,1.16893,437.531,86.9654,21.0891,25.8415,2.22423,27.5546,60.7714,5.62373,9.26557,1.67715,483.784,143.156,20.5491,34.117,1.61803,31.3776,83.5273,6.71442,11.7427,1.51335,296.875,80.1434,21.8852,26.8939,2.33831,23.4132,57.0179,5.38687,6.70036,1.72971,195.16,87.7401,9.35797,20.9407,2.06607,15.8273,41.5497,3.60883,4.19307,1.3629,146.647,27.5105,9.03941,21.8332,1.54078,11.493,17.8323,2.57607,3.37099,1.42753,643.998,222.227,31.4753,62.817,2.93761,51.1226,120.304,10.1365,14.4571,4.21626,230.304,47.0914,9.35419,18.7838,1.6336,17.1286,37.298,3.84569,4.35911,1.45334,625.349,156.665,34.9423,22.5354,2.49957,42.028,78.4712,9.46734,10.4672,3.4073,446.888,162.661,25.843,42.6475,2.79429,35.0632,90.3664,8.55201,19.316,4.67314,359.715,94.8398,26.0322,109.771,1.6884,32.3755,72.8431,7.17208,13.4985,2.41436,190.161,51.5883,11.9718,21.3592,1.39963,16.4896,35.9554,3.5092,5.37571,1.36602,1348.65,165.856,63.8799,58.2938,1.95153,53.4782,104.884,10.7187,18.6875,2.2134,949.644,278.678,53.1342,64.0569,2.82316,58.7085,136.997,11.9277,18.8375,4.14714,711.713,254.76,35.8857,28.8014,1.15786,52.7507,138.982,10.6687,16.9214,3.12796,1840.92,504.17,83.0334,193.438,9.88985,95.0885,212.973,18.0812,33.1512,9.06057,338.079,92.1479,19.5517,16.4875,1.17097,29.5998,80.5779,6.71888,8.31944,2.56479
grove,3589,complete,90,18,8.423,3.67633,0.0098926,0.0029087,375.838,110.806,16.8681,17.4444,1.27533,33.687,66.74,6.02353,10.899,1.67765,272.36,82.6864,16.6531,20.8859,1.9863,26.3876,62.2945,6.54112,7.30635,1.48992,271.957,67.3296,13.491,20.1535,2.10456,20.9215,45.3547,4.6401,4.56397,1.43068,298.51,101.928,15.5461,20.4667,1.73404,25.131,56.1659,5.01475,6.81923,1.55387,579.172,93.5142,58.6368,30.3143,1.87762,35.1041,72.175,8.58165,10.9907,2.52375,470.474,89.8638,26.584,46.6673,2.73608,31.2605,59.9804,6.58252,12.9706,2.8349,1263.97,217.694,59.7284,37.4595,1.41098,63.8165,128.716,13.0433,17.472,3.32538,257.717,54.8931,13.7529,15.2895,1.88861,21.2293,37.9962,4.42391,6.52502,1.72968,1577.78,271.731,107.264,106.045,10.3174,83.7832,173.467,20.2696,33.7528,10.4783,484.893,158.053,28.9438,48.1935,6.52061,31.8129,75.6435,6.76149,15.618,6.15547,238.665,47.3364,11.7685,16.4842,1.35264,18.8841,40.6823,3.83799,6.84213,1.80667,202.744,47.1906,12.5638,18.7073,1.23745,18.2252,34.0843,3.91072,5.95755,1.46006,1450.59,326.474,76.1142,34.3224,1.58032,75.5468,164.858,16.5092,19.9177,4.40994,1423.71,272.531,63.7645,55.2861,2.2015,78.7082,164.757,17.2074,28.4891,6.73186,542.903,99.4805,45.8044,124.427,12.2662,33.8002,62.5784,8.89841,25.7548,8.04248,383.143,94.9391,21.2253,30.0447,2.11143,30.6148,65.3949,6.70231,12.9876,2.94496,917.438,246.437,79.5126,131.23,6.3275,59.007,117.791,14.1138,25.5381,8.22298,305.366,66.4763,15.1253,23.0383,1.70144,20.8657,44.9311,4.52194,5.56406,1.9048
grove,3590,complete,90,18,8.37975,3.1547,0.0098064,0.0168833,203.157,72.3681,10.8643,14.3903,2.12019,22.1732,47.0026,4.06785,7.69746,1.47098,287.655,57.5517,14.9359,21.1107,1.72452,24.3244,48.6606,5.73663,11.4907,1.80632,503.521,123.092,29.2415,49.5896,2.54678,35.5423,77.5317,7.22632,16.4177,2.81799,341.475,65.7628,18.6427,21.2137,2.14575,25.6395,45.4026,5.40746,10.8897,1.76445,374.716,91.755,24.1851,60.0945,2.79722,26.4369,53.6683,5.37258,13.778,2.84899,932.95,234.191,46.618,31.8564,1.75776,58.5979,113.974,13.2176,23.4596,3.92005,785.51,165.981,57.8516,42.0804,2.11269,47.4544,97.7172,10.8312,18.6589,3.05556,249.125,82.3073,31.3251,76.5111,2.43145,24.2562,51.8681,5.85288,16.7457,3.49003,234.195,118.23,20.8245,101.997,2.86376,21.0032,54.428,4.84299,16.9699,2.92649,641.317,137.568,37.532,111.287,2.61596,43.5133,93.3466,8.99262,23.363,3.86406,128.35,31.1322,8.84601,18.5197,1.61992,10.512,24.2882,2.41648,5.88244,1.22613,343.819,64.8806,20.9108,27.4084,2.30008,27.5183,51.7499,6.3498,12.0244,1.93071,444.343,131.444,23.4412,29.3165,1.06679,34.7857,73.1168,7.3988,11.8096,2.43448,544.839,114.853,33.35,45.4769,2.15995,38.9198,78.8997,8.33945,14.0655,3.25151,246.901,90.6102,14.9065,21.1594,1.94378,22.3932,56.6908,5.25323,6.40367,2.33934,483.673,115.084,24.4639,31.7517,2.35729,33.1451,70.1424,7.1057,11.7005,2.72312,157.113,57.8999,8.40652,21.4003,1.22985,14.7878,32.2794,3.34156,5.31056,1.29075,607.119,163.025,58.954,28.7715,2.02085,39.1444,79.9131,8.51795,12.1714,2.98454
grove,3591,fell,71.12,15,12.1343,6.46636,0.619238,0.368466,316.25,95.9094,12.549,21.5358,1.56392,30.2943,66.714,5.53564,9.43628,1.63645,216.455,92.7744,11.9847,19.3491,1.83901,21.5812,58.7185,4.67852,10.2102,1.39539,359.418,73.6388,12.9662,12.8545,2.26947,25.1769,51.0415,5.29409,10.0127,1.86212,349.363,86.3397,17.5953,16.5309,2.43535,24.9901,52.281,5.03855,10.4329,1.98466,154.762,52.9789,6.61924,14.5004,1.14198,13.8011,36.0006,2.60016,6.17504,1.19085,765.383,136.727,39.2647,26.7015,2.29098,44.1389,83.4825,9.4789,13.1752,2.5804,233.37,48.2017,8.90353,16.0308,1.15101,17.9579,39.6323,3.88852,6.02491,1.00752,633.464,149.122,24.5691,26.2796,2.45458,43.0324,98.0372,8.66659,14.9636,2.48202,386.866,88.8575,14.5219,18.478,1.58679,28.9773,68.3438,5.65364,9.55269,1.43692,492.04,95.2146,28.3615,37.7419,1.66704,35.0311,77.2712,7.9103,14.5337,2.43134,738.077,196.355,33.4999,40.797,1.7059,47.8121,111.609,9.18426,17.3983,2.7677,159.23,70.4417,10.8529,27.9244,1.853,16.176,40.9032,3.55795,7.05413,1.43603,219.536,50.7144,17.7515,28.3802,2.21798,19.2039,33.2932,4.30205,6.57947,1.35613,461.486,123.108,28.3379,27.2375,1.4466,32.8609,67.7209,7.18708,13.1827,2.27056,3123.83,348.905,215.485,159.406,6.47058,92.3215,89.8814,20.2717,45.0312,12.2269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grove,3592,fell,56.34,12,11.6968,17.0637,2.19392,1.29176,366.205,96.1182,14.5849,20.3916,1.45634,33.9736,74.5614,6.36249,9.89171,1.60952,408.182,89.8669,19.3795,45.3651,2.2454,31.9408,64.8657,7.17446,12.7774,2.84573,145.779,66.8705,8.39276,17.5619,1.18036,12.3975,34.1418,2.88922,5.98291,1.10781,418.044,72.9637,27.7093,67.8014,2.39065,32.0783,54.3028,7.37748,15.5225,2.47392,376.09,84.5608,22.3972,36.6654,1.41658,29.6602,67.6787,6.62412,10.2253,2.16067,381.119,145.869,19.0633,36.7318,1.09587,30.8567,69.677,6.43425,12.0276,2.0816,431.649,79.859,18.9596,18.9507,1.30129,30.3289,56.2952,6.72522,10.0604,1.84918,262.701,68.1454,18.0368,22.0827,1.37936,22.1885,45.9313,5.02284,7.25466,1.54303,333.433,85.3061,19.0114,20.4088,2.11699,29.8135,57.9528,6.58734,7.64302,1.54188,288.988,78.7084,16.7822,20.39,2.57755,25.362,59.2864,5.85885,7.68505,2.2629,224.082,82.6796,16.9442,20.1977,1.41642,21.5812,44.1244,4.60324,6.08875,1.54097,5679.06,422.598,414.454,160.034,9.31546,165.595,143.721,37.7764,54.3091,17.4971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grove,3593,complete,90,18,9.90951,3.43337,0.0482313,0.0573008,315.236,90.8153,17.6251,17.4938,1.98046,36.3481,74.6059,7.2794,13.3582,2.10318,152.379,34.9558,10.7672,18.6967,2.3788,16.7991,29.8462,3.77422,5.77218,1.57582,271.395,89.7407,16.2756,22.3142,2.3655,23.6829,55.4694,5.22642,6.49538,1.89871,112.062,41.7097,9.44213,20.2537,1.95996,11.7996,26.2731,2.98862,5.20739,1.34737,292.076,135.907,22.9917,19.0469,1.65478,27.9421,66.5849,6.52781,10.9095,2.59328,373.943,89.5633,23.3096,20.109,2.80383,29.0563,65.2094,6.55433,8.03802,2.30235,308.551,64.3966,16.002,21.1334,1.46455,24.6861,49.8947,5.58527,7.49884,2.75034,852.016,305.11,43.9836,25.4265,1.4558,62.2066,145.883,12.0113,17.646,3.29395,324.929,63.5236,15.8004,17.6702,1.39612,24.6941,51.962,5.32722,8.24287,1.15695,189.428,63.1769,10.4075,13.0278,1.42476,20.411,45.5729,4.52947,7.0692,1.42443,89.4946,24.2222,5.81801,11.046,2.66563,11.3692,17.3906,2.58884,3.92597,1.32472,1461.49,271.457,60.1487,37.1042,1.96296,78.5717,166.773,15.1801,24.0128,4.1189,600.686,174.146,35.9158,146.914,3.64798,44.7803,111.395,9.38711,24.0049,4.10127,1016.83,282.202,59.8867,160.082,2.86704,62.0461,136.707,13.6461,32.2385,4.77049,2033.74,433.658,182.552,257.678,8.28005,104.248,213.666,22.8679,46.9978,9.45362,326.582,97.6184,21.9451,14.4031,1.23266,30.3736,57.0496,6.54498,8.7188,1.87211,366.699,136.223,78.6994,194.431,3.2629,35.4772,73.6615,8.74015,21.7488,4.59552,348.666,79.8743,17.5133,26.2919,1.7506,23.9955,48.6045,5.45328,9.20861,2.37041
